quality,n,phylometric,statistic,p,regime,epoch,mut_distn
1% resolution,50,mean_evolutionary_distinctiveness,406.0,0.025434816214666804,strong selection,2,np.random.exponential
10% resolution,50,mean_pairwise_distance,485.0,0.14098712619772763,strong selection,2,np.random.exponential
3% resolution,50,mean_pairwise_distance,627.0,0.9192651438406544,strong selection,2,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,strong selection,2,np.random.exponential
1% resolution,50,mean_pairwise_distance,630.0,0.9422839110260988,strong selection,2,np.random.exponential
10% resolution,50,sum_distance,374.0,0.010970442036925864,strong selection,2,np.random.exponential
3% resolution,50,sum_distance,406.0,0.025434816214666804,strong selection,2,np.random.exponential
33% resolution,50,sum_distance,452.0,0.0733441481003208,strong selection,2,np.random.exponential
1% resolution,50,sum_distance,404.0,0.02419361580033565,strong selection,2,np.random.exponential
10% resolution,50,colless_like_index,157.0,3.5111606357238997e-06,weak ecology,2,np.random.exponential
3% resolution,50,colless_like_index,573.0,0.5335234365917243,weak ecology,2,np.random.exponential
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,weak ecology,2,np.random.exponential
1% resolution,50,colless_like_index,635.0,0.9807463639015632,weak ecology,2,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,586.0,0.6190876129435576,weak ecology,2,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,599.0,0.7101525415643333,weak ecology,2,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,587.0,0.6259107217420403,weak ecology,2,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,631.0,0.9499685188719619,weak ecology,2,np.random.exponential
10% resolution,50,mean_pairwise_distance,60.0,2.478593406448764e-08,weak ecology,2,np.random.exponential
3% resolution,50,mean_pairwise_distance,591.0,0.6535200579282296,weak ecology,2,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak ecology,2,np.random.exponential
1% resolution,50,mean_pairwise_distance,628.0,0.9269315130521094,weak ecology,2,np.random.exponential
10% resolution,50,sum_distance,578.0,0.5657173945054648,weak ecology,2,np.random.exponential
3% resolution,50,sum_distance,574.0,0.5398874509526412,weak ecology,2,np.random.exponential
33% resolution,50,sum_distance,580.0,0.5788512112255246,weak ecology,2,np.random.exponential
1% resolution,50,sum_distance,614.5,0.8242930963776723,weak ecology,2,np.random.exponential
3% resolution,50,colless_like_index,520.0,0.2566854001233341,weak selection,2,np.random.exponential
10% resolution,50,colless_like_index,319.0,0.0021080676979184686,weak selection,2,np.random.exponential
33% resolution,50,colless_like_index,4.0,9.634403725281619e-10,weak selection,2,np.random.exponential
1% resolution,50,colless_like_index,620.0,0.8658498321715145,weak selection,2,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,637.0,0.9961489139450291,weak selection,2,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,628.0,0.9269315130521094,weak selection,2,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,626.0,0.9116062720674252,weak selection,2,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,630.0,0.9422839110260988,weak selection,2,np.random.exponential
3% resolution,50,mean_pairwise_distance,398.0,0.02077987436152983,weak selection,2,np.random.exponential
10% resolution,50,mean_pairwise_distance,18.0,2.228554183152968e-09,weak selection,2,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak selection,2,np.random.exponential
1% resolution,50,mean_pairwise_distance,555.0,0.425802198406505,weak selection,2,np.random.exponential
3% resolution,50,sum_distance,624.0,0.8963138410681736,weak selection,2,np.random.exponential
10% resolution,50,sum_distance,617.0,0.8431293969609626,weak selection,2,np.random.exponential
33% resolution,50,sum_distance,614.0,0.8205387894383639,weak selection,2,np.random.exponential
1% resolution,50,sum_distance,628.0,0.9269315130521094,weak selection,2,np.random.exponential
10% resolution,50,colless_like_index,51.0,1.4992617020836475e-08,ecology,2,np.random.standard_normal
1% resolution,50,colless_like_index,632.0,0.9576577827172162,ecology,2,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,ecology,2,np.random.standard_normal
3% resolution,50,colless_like_index,549.0,0.3929303880925773,ecology,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,634.0,0.973047420887899,ecology,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,615.0,0.8280534430667692,ecology,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,609.0,0.7832252432554863,ecology,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,615.0,0.8280534430667692,ecology,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,16.0,1.9791055568801153e-09,ecology,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,620.0,0.8658498321715145,ecology,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,ecology,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,575.0,0.5462892344225676,ecology,2,np.random.standard_normal
10% resolution,50,sum_distance,629.0,0.9346046719840639,ecology,2,np.random.standard_normal
1% resolution,50,sum_distance,632.0,0.9576577827172162,ecology,2,np.random.standard_normal
33% resolution,50,sum_distance,596.0,0.6887064978279134,ecology,2,np.random.standard_normal
3% resolution,50,sum_distance,617.0,0.8431293969609626,ecology,2,np.random.standard_normal
3% resolution,50,colless_like_index,570.0,0.5146616284591244,plain,2,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,plain,2,np.random.standard_normal
1% resolution,50,colless_like_index,624.0,0.8963138410681736,plain,2,np.random.standard_normal
10% resolution,50,colless_like_index,74.0,5.339357587716575e-08,plain,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,599.0,0.7101525415643333,plain,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,610.0,0.7906511428554124,plain,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,577.0,0.5592045958598981,plain,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,593.0,0.6675078082538215,plain,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,573.0,0.5335234365917243,plain,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,plain,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,563.0,0.4720366364421994,plain,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,62.0,2.7687864179239132e-08,plain,2,np.random.standard_normal
3% resolution,50,sum_distance,595.5,0.6851540653406428,plain,2,np.random.standard_normal
33% resolution,50,sum_distance,575.0,0.7091309176902658,plain,2,np.random.standard_normal
1% resolution,50,sum_distance,572.0,0.5271975580152891,plain,2,np.random.standard_normal
10% resolution,50,sum_distance,591.0,0.6535200579282296,plain,2,np.random.standard_normal
10% resolution,50,colless_like_index,202.0,2.6223561767083026e-05,rich ecology,2,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,rich ecology,2,np.random.standard_normal
3% resolution,50,colless_like_index,615.0,0.8280534430667692,rich ecology,2,np.random.standard_normal
1% resolution,50,colless_like_index,607.0,0.7684331661508539,rich ecology,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,614.0,0.8205387894383639,rich ecology,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,586.0,0.6190876129435576,rich ecology,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,616.0,0.8355838689274765,rich ecology,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,633.0,0.9653509884575846,rich ecology,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,26.0,3.569937627340362e-09,rich ecology,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,rich ecology,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,599.0,0.7101525415643333,rich ecology,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,607.0,0.7684331661508539,rich ecology,2,np.random.standard_normal
10% resolution,50,sum_distance,587.0,0.6259107217420403,rich ecology,2,np.random.standard_normal
33% resolution,50,sum_distance,576.0,0.5527284110902966,rich ecology,2,np.random.standard_normal
3% resolution,50,sum_distance,622.0,0.8810598365200165,rich ecology,2,np.random.standard_normal
1% resolution,50,sum_distance,633.0,0.9653509884575846,rich ecology,2,np.random.standard_normal
33% resolution,50,colless_like_index,68.0,3.851211595566846e-08,spatial structure,2,np.random.standard_normal
10% resolution,50,colless_like_index,507.0,0.20775852744976409,spatial structure,2,np.random.standard_normal
1% resolution,50,colless_like_index,626.0,0.9116062720674252,spatial structure,2,np.random.standard_normal
3% resolution,50,colless_like_index,623.0,0.888681686055255,spatial structure,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,614.0,0.8205387894383639,spatial structure,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,619.0,0.8582630586832802,spatial structure,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,618.0,0.8506893529466235,spatial structure,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,624.0,0.8963138410681736,spatial structure,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,spatial structure,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,289.0,0.0007677489957675069,spatial structure,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,608.0,0.7758190390045979,spatial structure,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,596.0,0.6887064978279134,spatial structure,2,np.random.standard_normal
33% resolution,50,sum_distance,614.0,0.8205387894383639,spatial structure,2,np.random.standard_normal
10% resolution,50,sum_distance,619.0,0.8582630586832802,spatial structure,2,np.random.standard_normal
1% resolution,50,sum_distance,618.0,0.8506893529466235,spatial structure,2,np.random.standard_normal
3% resolution,50,sum_distance,624.0,0.8963138410681736,spatial structure,2,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,strong selection,2,np.random.standard_normal
3% resolution,50,colless_like_index,626.0,0.9116062720674252,strong selection,2,np.random.standard_normal
10% resolution,50,colless_like_index,185.0,1.253271740608575e-05,strong selection,2,np.random.standard_normal
1% resolution,50,colless_like_index,637.0,0.9961489139450291,strong selection,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,548.0,0.3876052271812995,strong selection,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,443.0,0.06044101211218558,strong selection,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,481.0,0.130855187958261,strong selection,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,452.0,0.0733441481003208,strong selection,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,strong selection,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,607.0,0.7684331661508539,strong selection,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,211.0,3.836307642831257e-05,strong selection,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,631.0,0.9499685188719619,strong selection,2,np.random.standard_normal
33% resolution,50,sum_distance,547.0,0.38232152193677915,strong selection,2,np.random.standard_normal
3% resolution,50,sum_distance,448.0,0.06735523133123138,strong selection,2,np.random.standard_normal
10% resolution,50,sum_distance,485.0,0.14098712619772763,strong selection,2,np.random.standard_normal
1% resolution,50,sum_distance,449.0,0.06881338426105578,strong selection,2,np.random.standard_normal
1% resolution,50,colless_like_index,600.0,0.7173535621498253,weak ecology,2,np.random.standard_normal
10% resolution,50,colless_like_index,105.0,2.741966763304474e-07,weak ecology,2,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,weak ecology,2,np.random.standard_normal
3% resolution,50,colless_like_index,520.0,0.2566854001233341,weak ecology,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,615.0,0.8280534430667692,weak ecology,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,587.0,0.6259107217420403,weak ecology,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,618.0,0.8506893529466235,weak ecology,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,606.0,0.7610682552125038,weak ecology,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,598.0,0.7029773092534963,weak ecology,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,4.0,9.634403725281619e-10,weak ecology,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak ecology,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,552.0,0.40916988955076716,weak ecology,2,np.random.standard_normal
1% resolution,50,sum_distance,596.5,0.6922623665188363,weak ecology,2,np.random.standard_normal
10% resolution,50,sum_distance,572.5,0.5303509181501935,weak ecology,2,np.random.standard_normal
33% resolution,50,sum_distance,622.0,0.8810598365200165,weak ecology,2,np.random.standard_normal
3% resolution,50,sum_distance,635.0,0.9807463639015632,weak ecology,2,np.random.standard_normal
10% resolution,50,colless_like_index,225.0,6.83442644844734e-05,weak selection,2,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,weak selection,2,np.random.standard_normal
1% resolution,50,colless_like_index,622.0,0.8810598365200165,weak selection,2,np.random.standard_normal
3% resolution,50,colless_like_index,545.0,0.37189558283448554,weak selection,2,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,615.0,0.8280534430667692,weak selection,2,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,568.0,0.5022824092698657,weak selection,2,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,621.0,0.8734489877977527,weak selection,2,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,618.0,0.8506893529466235,weak selection,2,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,12.0,1.5591448621045152e-09,weak selection,2,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak selection,2,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,584.0,0.6055398662613332,weak selection,2,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,358.0,0.006973829264546701,weak selection,2,np.random.standard_normal
10% resolution,50,sum_distance,617.0,0.8431293969609626,weak selection,2,np.random.standard_normal
33% resolution,50,sum_distance,533.0,0.31308609275657884,weak selection,2,np.random.standard_normal
1% resolution,50,sum_distance,616.0,0.8355838689274765,weak selection,2,np.random.standard_normal
3% resolution,50,sum_distance,622.0,0.8810598365200165,weak selection,2,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,ecology,7,np.random.exponential
3% resolution,50,colless_like_index,615.0,0.8280534430667692,ecology,7,np.random.exponential
1% resolution,50,colless_like_index,627.0,0.9192651438406544,ecology,7,np.random.exponential
10% resolution,50,colless_like_index,91.0,1.323824855158427e-07,ecology,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,612.0,0.805559457241567,ecology,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,615.0,0.8280534430667692,ecology,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,629.0,0.9346046719840639,ecology,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,584.0,0.6055398662613332,ecology,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,ecology,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,569.0,0.5084522642448014,ecology,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,624.0,0.8963138410681736,ecology,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,39.0,7.582444917112655e-09,ecology,7,np.random.exponential
33% resolution,50,sum_distance,620.0,0.8658498321715145,ecology,7,np.random.exponential
3% resolution,50,sum_distance,624.0,0.8963138410681736,ecology,7,np.random.exponential
1% resolution,50,sum_distance,614.0,0.8205387894383639,ecology,7,np.random.exponential
10% resolution,50,sum_distance,571.0,0.5209101726157914,ecology,7,np.random.exponential
10% resolution,50,colless_like_index,164.0,4.8580216897793695e-06,plain,7,np.random.exponential
3% resolution,50,colless_like_index,624.0,0.8963138410681736,plain,7,np.random.exponential
1% resolution,50,colless_like_index,631.0,0.9499685188719619,plain,7,np.random.exponential
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,plain,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,561.0,0.46022535633648,plain,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,553.0,0.4146705674113692,plain,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,591.0,0.6535200579282296,plain,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,612.0,0.805559457241567,plain,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,124.0,7.160522709164976e-07,plain,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,602.0,0.73183063851359,plain,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,613.0,0.8130405737621077,plain,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,plain,7,np.random.exponential
10% resolution,50,sum_distance,553.0,0.4146705674113692,plain,7,np.random.exponential
3% resolution,50,sum_distance,558.0,0.44282253656653425,plain,7,np.random.exponential
1% resolution,50,sum_distance,597.0,0.6958284390633942,plain,7,np.random.exponential
33% resolution,50,sum_distance,603.5,0.74275032702309,plain,7,np.random.exponential
3% resolution,50,colless_like_index,604.0,0.7464038125448392,rich ecology,7,np.random.exponential
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,rich ecology,7,np.random.exponential
10% resolution,50,colless_like_index,241.0,0.00012943824374041834,rich ecology,7,np.random.exponential
1% resolution,50,colless_like_index,626.0,0.9116062720674252,rich ecology,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,634.0,0.973047420887899,rich ecology,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,608.0,0.7758190390045979,rich ecology,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,628.0,0.9269315130521094,rich ecology,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,635.0,0.9807463639015632,rich ecology,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,607.0,0.7684331661508539,rich ecology,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,rich ecology,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,98.0,1.9094468838628967e-07,rich ecology,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,629.0,0.9346046719840639,rich ecology,7,np.random.exponential
3% resolution,50,sum_distance,635.0,0.9807463639015632,rich ecology,7,np.random.exponential
33% resolution,50,sum_distance,614.0,0.8205387894383639,rich ecology,7,np.random.exponential
10% resolution,50,sum_distance,633.0,0.9653509884575846,rich ecology,7,np.random.exponential
1% resolution,50,sum_distance,632.0,0.9576577827172162,rich ecology,7,np.random.exponential
10% resolution,50,colless_like_index,488.0,0.1489739508366709,spatial structure,7,np.random.exponential
3% resolution,50,colless_like_index,605.0,0.7537249310173678,spatial structure,7,np.random.exponential
33% resolution,50,colless_like_index,79.0,6.992792915521651e-08,spatial structure,7,np.random.exponential
1% resolution,50,colless_like_index,636.0,0.9884471006904338,spatial structure,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,619.0,0.8582630586832802,spatial structure,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,637.0,0.9961489139450291,spatial structure,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,563.0,0.4720366364421994,spatial structure,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,630.0,0.9422839110260988,spatial structure,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,159.0,3.854195206010719e-06,spatial structure,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,464.0,0.09396487281109463,spatial structure,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,spatial structure,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,635.0,0.9807463639015632,spatial structure,7,np.random.exponential
10% resolution,50,sum_distance,630.0,0.9422839110260988,spatial structure,7,np.random.exponential
3% resolution,50,sum_distance,630.0,0.9422839110260988,spatial structure,7,np.random.exponential
33% resolution,50,sum_distance,567.0,0.4961523833965189,spatial structure,7,np.random.exponential
1% resolution,50,sum_distance,618.0,0.8506893529466235,spatial structure,7,np.random.exponential
33% resolution,50,colless_like_index,1.0,8.031090907046913e-10,strong selection,7,np.random.exponential
3% resolution,50,colless_like_index,625.0,0.9039556033614752,strong selection,7,np.random.exponential
1% resolution,50,colless_like_index,610.0,0.7906511428554124,strong selection,7,np.random.exponential
10% resolution,50,colless_like_index,401.0,0.02243034441503315,strong selection,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,518.0,0.24867781556558077,strong selection,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,420.0,0.035765089456348424,strong selection,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,519.0,0.25265950227055756,strong selection,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,447.0,0.06592260128484191,strong selection,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,3.0,9.06805772149548e-10,strong selection,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,630.0,0.9422839110260988,strong selection,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,631.0,0.9499685188719619,strong selection,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,482.0,0.13333362095374612,strong selection,7,np.random.exponential
33% resolution,50,sum_distance,527.5,0.2882961413833507,strong selection,7,np.random.exponential
3% resolution,50,sum_distance,416.0,0.0325004148959391,strong selection,7,np.random.exponential
1% resolution,50,sum_distance,514.0,0.23319070659441454,strong selection,7,np.random.exponential
10% resolution,50,sum_distance,450.0,0.0702973764824457,strong selection,7,np.random.exponential
3% resolution,50,colless_like_index,609.0,0.7832252432554863,weak ecology,7,np.random.exponential
1% resolution,50,colless_like_index,626.0,0.9116062720674252,weak ecology,7,np.random.exponential
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,weak ecology,7,np.random.exponential
10% resolution,50,colless_like_index,121.0,6.166815818239549e-07,weak ecology,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,627.0,0.9192651438406544,weak ecology,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,571.0,0.5209101726157914,weak ecology,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,614.0,0.8205387894383639,weak ecology,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,624.0,0.8963138410681736,weak ecology,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,585.0,0.6122971700099231,weak ecology,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,635.0,0.9807463639015632,weak ecology,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak ecology,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,102.0,2.3493381424195532e-07,weak ecology,7,np.random.exponential
3% resolution,50,sum_distance,609.0,0.7832252432554863,weak ecology,7,np.random.exponential
1% resolution,50,sum_distance,551.0,0.40371286324404143,weak ecology,7,np.random.exponential
33% resolution,50,sum_distance,612.0,0.805559457241567,weak ecology,7,np.random.exponential
10% resolution,50,sum_distance,606.0,0.7610682552125038,weak ecology,7,np.random.exponential
10% resolution,50,colless_like_index,304.0,0.0012847329834403912,weak selection,7,np.random.exponential
1% resolution,50,colless_like_index,628.0,0.9269315130521094,weak selection,7,np.random.exponential
33% resolution,50,colless_like_index,5.0,1.0235189212610724e-09,weak selection,7,np.random.exponential
3% resolution,50,colless_like_index,497.0,0.175008298276776,weak selection,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,617.0,0.8431293969609626,weak selection,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,611.0,0.7980960963894896,weak selection,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,578.0,0.5657173945054648,weak selection,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,633.0,0.9653509884575846,weak selection,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,34.0,5.685542255423414e-09,weak selection,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,559.0,0.44858127474384846,weak selection,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak selection,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,330.0,0.0029937086144750068,weak selection,7,np.random.exponential
10% resolution,50,sum_distance,613.0,0.8130405737621077,weak selection,7,np.random.exponential
1% resolution,50,sum_distance,609.0,0.7832252432554863,weak selection,7,np.random.exponential
33% resolution,50,sum_distance,576.0,0.5527284110902966,weak selection,7,np.random.exponential
3% resolution,50,sum_distance,637.0,0.9961489139450291,weak selection,7,np.random.exponential
10% resolution,50,colless_like_index,31.0,4.778329681962615e-09,ecology,7,np.random.standard_normal
1% resolution,50,colless_like_index,618.0,0.8506893529466235,ecology,7,np.random.standard_normal
3% resolution,50,colless_like_index,554.0,0.4202147293438653,ecology,7,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,ecology,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,632.0,0.9576577827172162,ecology,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,636.0,0.9884471006904338,ecology,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,614.0,0.8205387894383639,ecology,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,622.0,0.8810598365200165,ecology,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,ecology,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,604.0,0.7464038125448392,ecology,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,566.0,0.49006249702346216,ecology,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,ecology,7,np.random.standard_normal
10% resolution,50,sum_distance,636.0,0.9884471006904338,ecology,7,np.random.standard_normal
1% resolution,50,sum_distance,633.0,0.9653509884575846,ecology,7,np.random.standard_normal
3% resolution,50,sum_distance,606.0,0.7610682552125038,ecology,7,np.random.standard_normal
33% resolution,50,sum_distance,631.0,0.9499685188719619,ecology,7,np.random.standard_normal
1% resolution,50,colless_like_index,610.0,0.7906511428554124,plain,7,np.random.standard_normal
3% resolution,50,colless_like_index,568.0,0.5022824092698657,plain,7,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,plain,7,np.random.standard_normal
10% resolution,50,colless_like_index,44.0,1.0089294427154326e-08,plain,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,559.0,0.44858127474384846,plain,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,552.0,0.40916988955076716,plain,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,590.0,0.6465711850099514,plain,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,584.0,0.6055398662613332,plain,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,611.0,0.7980960963894896,plain,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,613.0,0.8130405737621077,plain,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,plain,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,74.0,5.339357587716575e-08,plain,7,np.random.standard_normal
1% resolution,50,sum_distance,564.0,0.47800177348585693,plain,7,np.random.standard_normal
3% resolution,50,sum_distance,559.0,0.44857863218919714,plain,7,np.random.standard_normal
