quality,n,phylometric,statistic,p,regime,epoch,mut_distn
1% resolution,50,sum distance,631.0,0.9499685188719619,rich ecology,2,np.random.exponential
3% resolution,50,sum distance,633.0,0.9653509884575846,rich ecology,2,np.random.exponential
33% resolution,50,sum distance,608.0,0.7758190390045979,rich ecology,2,np.random.exponential
10% resolution,50,sum distance,602.0,0.73183063851359,rich ecology,2,np.random.exponential
1% resolution,50,colless-like index,634.0,0.973047420887899,weak ecology,2,np.random.exponential
10% resolution,50,colless-like index,307.0,0.001420717708905356,weak ecology,2,np.random.exponential
3% resolution,50,colless-like index,570.0,0.5146616284591244,weak ecology,2,np.random.exponential
33% resolution,50,colless-like index,1.0,8.031090907046913e-10,weak ecology,2,np.random.exponential
1% resolution,50,mean evolutionary distinctiveness,632.0,0.9576577827172162,weak ecology,2,np.random.exponential
10% resolution,50,mean evolutionary distinctiveness,636.0,0.9884471006904338,weak ecology,2,np.random.exponential
3% resolution,50,mean evolutionary distinctiveness,585.0,0.6122971700099231,weak ecology,2,np.random.exponential
33% resolution,50,mean evolutionary distinctiveness,600.0,0.7173535621498253,weak ecology,2,np.random.exponential
1% resolution,50,mean pairwise distance,629.0,0.9346046719840639,weak ecology,2,np.random.exponential
10% resolution,50,mean pairwise distance,113.0,4.123966703815868e-07,weak ecology,2,np.random.exponential
3% resolution,50,mean pairwise distance,484.0,0.13839930112754348,weak ecology,2,np.random.exponential
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,weak ecology,2,np.random.exponential
1% resolution,50,sum distance,632.0,0.9576577827172162,weak ecology,2,np.random.exponential
10% resolution,50,sum distance,636.0,0.9884471006904338,weak ecology,2,np.random.exponential
3% resolution,50,sum distance,585.0,0.6122971700099231,weak ecology,2,np.random.exponential
33% resolution,50,sum distance,600.0,0.7173535621498253,weak ecology,2,np.random.exponential
3% resolution,50,colless-like index,634.0,0.973047420887899,ecology,2,np.random.standard_normal
1% resolution,50,colless-like index,576.0,0.5527284110902966,ecology,2,np.random.standard_normal
33% resolution,50,colless-like index,36.0,6.3812412695451034e-09,ecology,2,np.random.standard_normal
10% resolution,50,colless-like index,417.0,0.03329167897540818,ecology,2,np.random.standard_normal
3% resolution,50,mean evolutionary distinctiveness,633.0,0.9653509884575846,ecology,2,np.random.standard_normal
1% resolution,50,mean evolutionary distinctiveness,595.0,0.6816120452366761,ecology,2,np.random.standard_normal
33% resolution,50,mean evolutionary distinctiveness,615.0,0.8280534430667692,ecology,2,np.random.standard_normal
10% resolution,50,mean evolutionary distinctiveness,628.0,0.9269315130521094,ecology,2,np.random.standard_normal
3% resolution,50,mean pairwise distance,620.0,0.8658498321715145,ecology,2,np.random.standard_normal
1% resolution,50,mean pairwise distance,583.0,0.5988161665472567,ecology,2,np.random.standard_normal
33% resolution,50,mean pairwise distance,2.0,8.53422673646545e-10,ecology,2,np.random.standard_normal
10% resolution,50,mean pairwise distance,374.0,0.010970442036925864,ecology,2,np.random.standard_normal
3% resolution,50,sum distance,633.0,0.9653509884575846,ecology,2,np.random.standard_normal
1% resolution,50,sum distance,595.0,0.6816120452366761,ecology,2,np.random.standard_normal
33% resolution,50,sum distance,615.0,0.8280534430667692,ecology,2,np.random.standard_normal
10% resolution,50,sum distance,628.0,0.9269315130521094,ecology,2,np.random.standard_normal
33% resolution,50,colless-like index,68.0,3.851211595566846e-08,plain,2,np.random.standard_normal
10% resolution,50,colless-like index,507.0,0.20775852744976409,plain,2,np.random.standard_normal
1% resolution,50,colless-like index,626.0,0.9116062720674252,plain,2,np.random.standard_normal
3% resolution,50,colless-like index,623.0,0.888681686055255,plain,2,np.random.standard_normal
33% resolution,50,mean evolutionary distinctiveness,614.0,0.8205387894383639,plain,2,np.random.standard_normal
10% resolution,50,mean evolutionary distinctiveness,619.0,0.8582630586832802,plain,2,np.random.standard_normal
1% resolution,50,mean evolutionary distinctiveness,618.0,0.8506893529466235,plain,2,np.random.standard_normal
3% resolution,50,mean evolutionary distinctiveness,624.0,0.8963138410681736,plain,2,np.random.standard_normal
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,plain,2,np.random.standard_normal
10% resolution,50,mean pairwise distance,289.0,0.0007677489957675069,plain,2,np.random.standard_normal
1% resolution,50,mean pairwise distance,608.0,0.7758190390045979,plain,2,np.random.standard_normal
3% resolution,50,mean pairwise distance,596.0,0.6887064978279134,plain,2,np.random.standard_normal
33% resolution,50,sum distance,614.0,0.8205387894383639,plain,2,np.random.standard_normal
10% resolution,50,sum distance,619.0,0.8582630586832802,plain,2,np.random.standard_normal
1% resolution,50,sum distance,618.0,0.8506893529466235,plain,2,np.random.standard_normal
3% resolution,50,sum distance,624.0,0.8963138410681736,plain,2,np.random.standard_normal
33% resolution,50,colless-like index,0.0,7.556929455863566e-10,rich ecology,2,np.random.standard_normal
1% resolution,50,colless-like index,431.0,0.046217439994587474,rich ecology,2,np.random.standard_normal
10% resolution,50,colless-like index,396.0,0.019739295713762147,rich ecology,2,np.random.standard_normal
3% resolution,50,colless-like index,523.0,0.26902944110197013,rich ecology,2,np.random.standard_normal
33% resolution,50,mean evolutionary distinctiveness,584.0,0.6055398662613332,rich ecology,2,np.random.standard_normal
1% resolution,50,mean evolutionary distinctiveness,612.0,0.805559457241567,rich ecology,2,np.random.standard_normal
10% resolution,50,mean evolutionary distinctiveness,600.0,0.7173535621498253,rich ecology,2,np.random.standard_normal
3% resolution,50,mean evolutionary distinctiveness,633.0,0.9653509884575846,rich ecology,2,np.random.standard_normal
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,rich ecology,2,np.random.standard_normal
1% resolution,50,mean pairwise distance,310.0,0.0015698643246456522,rich ecology,2,np.random.standard_normal
10% resolution,50,mean pairwise distance,430.0,0.045171350475127686,rich ecology,2,np.random.standard_normal
3% resolution,50,mean pairwise distance,393.0,0.018263773386204194,rich ecology,2,np.random.standard_normal
33% resolution,50,sum distance,584.0,0.6055398662613332,rich ecology,2,np.random.standard_normal
1% resolution,50,sum distance,612.0,0.805559457241567,rich ecology,2,np.random.standard_normal
10% resolution,50,sum distance,600.0,0.7173535621498253,rich ecology,2,np.random.standard_normal
3% resolution,50,sum distance,633.0,0.9653509884575846,rich ecology,2,np.random.standard_normal
1% resolution,50,colless-like index,611.0,0.7980960963894896,weak ecology,2,np.random.standard_normal
33% resolution,50,colless-like index,1.0,8.031090907046913e-10,weak ecology,2,np.random.standard_normal
10% resolution,50,colless-like index,301.0,0.0011608525691443336,weak ecology,2,np.random.standard_normal
3% resolution,50,colless-like index,545.0,0.37189558283448554,weak ecology,2,np.random.standard_normal
1% resolution,50,mean evolutionary distinctiveness,629.0,0.9346046719840639,weak ecology,2,np.random.standard_normal
33% resolution,50,mean evolutionary distinctiveness,567.0,0.4961523833965189,weak ecology,2,np.random.standard_normal
10% resolution,50,mean evolutionary distinctiveness,628.0,0.9269315130521094,weak ecology,2,np.random.standard_normal
3% resolution,50,mean evolutionary distinctiveness,637.0,0.9961489139450291,weak ecology,2,np.random.standard_normal
1% resolution,50,mean pairwise distance,597.0,0.6958284390633942,weak ecology,2,np.random.standard_normal
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,weak ecology,2,np.random.standard_normal
10% resolution,50,mean pairwise distance,132.0,1.0622989525465147e-06,weak ecology,2,np.random.standard_normal
3% resolution,50,mean pairwise distance,473.0,0.11229440255969796,weak ecology,2,np.random.standard_normal
1% resolution,50,sum distance,629.0,0.9346046719840639,weak ecology,2,np.random.standard_normal
33% resolution,50,sum distance,567.0,0.4961523833965189,weak ecology,2,np.random.standard_normal
10% resolution,50,sum distance,628.0,0.9269315130521094,weak ecology,2,np.random.standard_normal
3% resolution,50,sum distance,637.0,0.9961489139450291,weak ecology,2,np.random.standard_normal
10% resolution,50,colless-like index,518.0,0.24867781556558077,ecology,7,np.random.exponential
1% resolution,50,colless-like index,591.0,0.6535200579282296,ecology,7,np.random.exponential
3% resolution,50,colless-like index,585.0,0.6122971700099231,ecology,7,np.random.exponential
33% resolution,50,colless-like index,99.0,2.0112956285640902e-07,ecology,7,np.random.exponential
10% resolution,50,mean evolutionary distinctiveness,610.0,0.7906511428554124,ecology,7,np.random.exponential
1% resolution,50,mean evolutionary distinctiveness,637.0,0.9961489139450291,ecology,7,np.random.exponential
3% resolution,50,mean evolutionary distinctiveness,613.0,0.8130405737621077,ecology,7,np.random.exponential
33% resolution,50,mean evolutionary distinctiveness,566.0,0.49006249702346216,ecology,7,np.random.exponential
10% resolution,50,mean pairwise distance,220.0,5.5719019743639245e-05,ecology,7,np.random.exponential
1% resolution,50,mean pairwise distance,607.0,0.7684331661508539,ecology,7,np.random.exponential
3% resolution,50,mean pairwise distance,514.0,0.23319070659441454,ecology,7,np.random.exponential
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,ecology,7,np.random.exponential
10% resolution,50,sum distance,610.0,0.7906511428554124,ecology,7,np.random.exponential
1% resolution,50,sum distance,635.0,0.9807463639015632,ecology,7,np.random.exponential
3% resolution,50,sum distance,613.0,0.8130405737621077,ecology,7,np.random.exponential
33% resolution,50,sum distance,567.0,0.4961523833965189,ecology,7,np.random.exponential
10% resolution,50,colless-like index,488.0,0.1489739508366709,plain,7,np.random.exponential
3% resolution,50,colless-like index,605.0,0.7537249310173678,plain,7,np.random.exponential
33% resolution,50,colless-like index,79.0,6.992792915521651e-08,plain,7,np.random.exponential
1% resolution,50,colless-like index,636.0,0.9884471006904338,plain,7,np.random.exponential
10% resolution,50,mean evolutionary distinctiveness,619.0,0.8582630586832802,plain,7,np.random.exponential
3% resolution,50,mean evolutionary distinctiveness,637.0,0.9961489139450291,plain,7,np.random.exponential
33% resolution,50,mean evolutionary distinctiveness,563.0,0.4720366364421994,plain,7,np.random.exponential
1% resolution,50,mean evolutionary distinctiveness,630.0,0.9422839110260988,plain,7,np.random.exponential
10% resolution,50,mean pairwise distance,159.0,3.854195206010719e-06,plain,7,np.random.exponential
3% resolution,50,mean pairwise distance,464.0,0.09396487281109463,plain,7,np.random.exponential
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,plain,7,np.random.exponential
1% resolution,50,mean pairwise distance,635.0,0.9807463639015632,plain,7,np.random.exponential
10% resolution,50,sum distance,630.0,0.9422839110260988,plain,7,np.random.exponential
3% resolution,50,sum distance,630.0,0.9422839110260988,plain,7,np.random.exponential
33% resolution,50,sum distance,567.0,0.4961523833965189,plain,7,np.random.exponential
1% resolution,50,sum distance,618.0,0.8506893529466235,plain,7,np.random.exponential
1% resolution,50,colless-like index,603.0,0.7391055127705244,rich ecology,7,np.random.exponential
10% resolution,50,colless-like index,334.0,0.0033921289197132603,rich ecology,7,np.random.exponential
3% resolution,50,colless-like index,635.0,0.9807463639015632,rich ecology,7,np.random.exponential
33% resolution,50,colless-like index,1.0,8.031090907046913e-10,rich ecology,7,np.random.exponential
1% resolution,50,mean evolutionary distinctiveness,625.0,0.9039556033614752,rich ecology,7,np.random.exponential
10% resolution,50,mean evolutionary distinctiveness,621.0,0.8734489877977527,rich ecology,7,np.random.exponential
3% resolution,50,mean evolutionary distinctiveness,635.0,0.9807463639015632,rich ecology,7,np.random.exponential
33% resolution,50,mean evolutionary distinctiveness,549.0,0.3929303880925773,rich ecology,7,np.random.exponential
1% resolution,50,mean pairwise distance,622.0,0.8810598365200165,rich ecology,7,np.random.exponential
10% resolution,50,mean pairwise distance,225.0,6.83442644844734e-05,rich ecology,7,np.random.exponential
3% resolution,50,mean pairwise distance,628.0,0.9269315130521094,rich ecology,7,np.random.exponential
33% resolution,50,mean pairwise distance,0.0,7.556929455863566e-10,rich ecology,7,np.random.exponential
1% resolution,50,sum distance,625.0,0.9039556033614752,rich ecology,7,np.random.exponential
10% resolution,50,sum distance,621.0,0.8734489877977527,rich ecology,7,np.random.exponential
3% resolution,50,sum distance,635.0,0.9807463639015632,rich ecology,7,np.random.exponential
33% resolution,50,sum distance,549.0,0.3929303880925773,rich ecology,7,np.random.exponential
33% resolution,50,colless-like index,4.0,9.634403725281619e-10,weak ecology,7,np.random.exponential
1% resolution,50,colless-like index,609.0,0.7832252432554863,weak ecology,7,np.random.exponential
