id,ancestor_list,ancestor_listr_,taxon_label,trait,origin_time,island,niche,ancestor_id,identification
336181,[312661],[312661],7056,298267.9,262145,0,0,312661,336181
336222,[319166],[319166],7097,298269.97,262145,0,0,319166,336222
336294,[322091],[322091],7169,298267.97,262145,0,0,322091,336294
336649,[324869],[324869],7524,298269.97,262145,0,0,324869,336649
336678,[293145],[293145],7553,298268.03,262145,0,0,293145,336678
337206,[323721],[323721],8081,298272.47,262145,0,0,323721,337206
337276,[286899],[286899],8151,298268.16,262145,0,0,286899,337276
337441,[322569],[322569],8316,298270.53,262145,0,0,322569,337441
337954,[324542],[324542],8829,298271.1,262145,0,0,324542,337954
339220,[325310],[325310],10095,298267.94,262145,0,0,325310,339220
339382,[325938],[325938],10257,298270.94,262145,0,0,325938,339382
339599,[325648],[325648],10474,298270.66,262145,0,0,325648,339599
339841,[321055],[321055],10716,298272.7,262145,0,0,321055,339841
340437,[301730],[301730],11312,298270.22,262145,0,0,301730,340437
340859,[307598],[307598],11734,298274.03,262145,0,0,307598,340859
341220,[313373],[313373],12095,298267.0,262145,0,0,313373,341220
342428,[303143],[303143],13303,298270.72,262145,0,0,303143,342428
342583,[325048],[325048],13458,298269.2,262145,0,0,325048,342583
342594,[313976],[313976],13469,298268.56,262145,0,0,313976,342594
343415,[321236],[321236],14290,298272.84,262145,0,0,321236,343415
343676,[289916],[289916],14551,298269.12,262145,0,0,289916,343676
343877,[328551],[328551],14752,298271.7,262145,0,0,328551,343877
343963,[312795],[312795],14838,298269.16,262145,0,0,312795,343963
343981,[325793],[325793],14856,298269.78,262145,0,0,325793,343981
344563,[321267],[321267],15438,298269.56,262145,0,0,321267,344563
344572,[303237],[303237],15447,298268.62,262145,0,0,303237,344572
344833,[311505],[311505],15708,298270.28,262145,0,0,311505,344833
344917,[281978],[281978],15792,298267.28,262145,0,0,281978,344917
345125,[328682],[328682],16000,298270.78,262145,0,0,328682,345125
345467,[327963],[327963],16342,298269.5,262145,0,0,327963,345467
345699,[299803],[299803],16574,298271.16,262145,0,0,299803,345699
345881,[317479],[317479],16756,298271.3,262145,0,0,317479,345881
346408,[315418],[315418],17283,298269.7,262145,0,0,315418,346408
346556,[314586],[314586],17431,298272.16,262145,0,0,314586,346556
347098,[284407],[284407],17973,298267.44,262145,0,0,284407,347098
347517,[328017],[328017],18392,298270.38,262145,0,0,328017,347517
347592,[317941],[317941],18467,298270.1,262145,0,0,317941,347592
347668,[299568],[299568],18543,298269.44,262145,0,0,299568,347668
347869,[285431],[285431],18744,298269.56,262145,0,0,285431,347869
347881,[299459],[299459],18756,298269.72,262145,0,0,299459,347881
348328,[325760],[325760],19203,298270.66,262145,0,0,325760,348328
348670,[278894],[278894],19545,298267.16,262145,0,0,278894,348670
350099,[317965],[317965],20974,298271.25,262145,0,0,317965,350099
350312,[320922],[320922],21187,298271.2,262145,0,0,320922,350312
350566,[308908],[308908],21441,298267.78,262145,0,0,308908,350566
351598,[312775],[312775],22473,298269.66,262145,0,0,312775,351598
352449,[318448],[318448],23324,298268.9,262145,0,0,318448,352449
352935,[315989],[315989],23810,298269.28,262145,0,0,315989,352935
352955,[328132],[328132],23830,298273.47,262145,0,0,328132,352955
352984,[304539],[304539],23859,298267.97,262145,0,0,304539,352984
353064,[312179],[312179],23939,298268.78,262145,0,0,312179,353064
353067,[325440],[325440],23942,298269.75,262145,0,0,325440,353067
353189,[319202],[319202],24064,298268.6,262145,0,0,319202,353189
353901,[304792],[304792],24776,298269.53,262145,0,0,304792,353901
354022,[285142],[285142],24897,298266.78,262145,0,0,285142,354022
354148,[325341],[325341],25023,298268.03,262145,0,0,325341,354148
354634,[310629],[310629],25509,298268.28,262145,0,0,310629,354634
354764,[275132],[275132],25639,298266.84,262145,0,0,275132,354764
355400,[302955],[302955],26275,298269.53,262145,0,0,302955,355400
355584,[320374],[320374],26459,298269.66,262145,0,0,320374,355584
355753,[311660],[311660],26628,298271.78,262145,0,0,311660,355753
356053,[315950],[315950],26928,298269.94,262145,0,0,315950,356053
356184,[322564],[322564],27059,298269.56,262145,0,0,322564,356184
356198,[322186],[322186],27073,298268.2,262145,0,0,322186,356198
356412,[320348],[320348],27287,298270.78,262145,0,0,320348,356412
356683,[316225],[316225],27558,298269.84,262145,0,0,316225,356683
356915,[319643],[319643],27790,298271.72,262145,0,0,319643,356915
357210,[316390],[316390],28085,298269.47,262145,0,0,316390,357210
357333,[319813],[319813],28208,298271.16,262145,0,0,319813,357333
357644,[291071],[291071],28519,298269.62,262145,0,0,291071,357644
357704,[328902],[328902],28579,298269.72,262145,0,0,328902,357704
357930,[323555],[323555],28805,298269.62,262145,0,0,323555,357930
358494,[293508],[293508],29369,298271.7,262145,0,0,293508,358494
359004,[318790],[318790],29879,298269.88,262145,0,0,318790,359004
359374,[312392],[312392],30249,298269.94,262145,0,0,312392,359374
359779,[315875],[315875],30654,298269.75,262145,0,0,315875,359779
359952,[318941],[318941],30827,298268.88,262145,0,0,318941,359952
360020,[326634],[326634],30895,298268.9,262145,0,0,326634,360020
360035,[323726],[323726],30910,298268.06,262145,0,0,323726,360035
360101,[300251],[300251],30976,298269.72,262145,0,0,300251,360101
360516,[327245],[327245],31391,298268.88,262145,0,0,327245,360516
360745,[328166],[328166],31620,298270.75,262145,0,0,328166,360745
