id,ancestor_list,taxon_label,ancestor_listr_,origin_time,destruction_time,ancestor_id
18225,[15170],30827,[15170],262139.0,262141.0,15170
18280,[15208],6443,[15208],262139.0,262141.0,15208
18301,[10990],30249,[10990],262139.0,262141.0,10990
18338,[15256],23830,[15256],262139.0,262141.0,15256
18361,[12898],30895,[12898],262139.0,262141.0,12898
18414,[15316],1610,[15316],262139.0,262141.0,15316
18418,[15317],26628,[15317],262139.0,262141.0,15317
18424,[15321],10716,[15321],262139.0,262141.0,15321
18502,[15377],16342,[15377],262139.0,262141.0,15377
18589,[13027],8151,[13027],262139.0,262141.0,13027
18602,[15460],6718,[15460],262139.0,262141.0,15460
18697,[9660],19203,[9660],262139.0,262141.0,9660
19067,[15826],17973,[15826],262140.0,262142.0,15826
19101,[15849],30976,[15849],262140.0,262142.0,15849
19102,[15850],6316,[15850],262140.0,262142.0,15850
19169,[15902],29879,[15902],262140.0,262142.0,15902
19214,[15931],6389,[15931],262140.0,262142.0,15931
19353,[16032],2437,[16032],262140.0,262142.0,16032
19387,[16059],792,[16059],262140.0,262142.0,16059
19483,[16126],28208,[16126],262140.0,262142.0,16126
19704,[16290],18392,[16290],262140.0,262142.0,16290
19754,[13701],27059,[13701],262140.0,262142.0,13701
19805,[8745],8316,[8745],262140.0,262142.0,8745
19820,[16383],30654,[16383],262140.0,262142.0,16383
19821,[16383],15792,[16383],262140.0,262142.0,16383
20001,[16520],14290,[16520],262140.0,262142.0,16520
20072,[16575],10474,[16575],262140.0,262142.0,16575
20174,[16656],10095,[16656],262140.0,262142.0,16656
20228,[16695],7553,[16695],262140.0,262142.0,16695
20364,[16793],1877,[16793],262140.0,262142.0,16793
20447,[10268],7169,[10268],262140.0,262142.0,10268
20499,[16895],5105,[16895],262140.0,262142.0,16895
20664,[17019],23942,[17019],262140.0,262142.0,17019
20768,[17098],6401,[17098],262140.0,262142.0,17098
20769,[12104],8081,[12104],262140.0,262142.0,12104
20824,[17139],26928,[17139],262140.0,262142.0,17139
20912,[17197],28579,[17197],262140.0,262142.0,17197
21029,[14401],3029,[14401],262140.0,262142.0,14401
21083,[9052],2319,[9052],262140.0,262142.0,9052
21117,[14458],21187,[14458],262140.0,262142.0,14458
21121,[10463],31391,[10463],262140.0,262142.0,10463
21125,[17354],27287,[17354],262140.0,262142.0,17354
21233,[12267],14551,[12267],262140.0,262142.0,12267
21282,[14545],28519,[14545],262140.0,262142.0,14545
21292,[17476],16000,[17476],262140.0,262142.0,17476
21299,[17480],28805,[17480],262140.0,262142.0,17480
21565,[17694],16574,[17694],262140.0,262142.0,17694
21650,[17762],23324,[17762],262140.0,262142.0,17762
21670,[14801],7056,[14801],262140.0,262142.0,14801
21699,[14820],4691,[14820],262140.0,262142.0,14820
21946,[18005],26275,[18005],262140.0,262142.0,18005
22021,[15035],24897,[15035],262140.0,262142.0,15035
22084,[18113],14856,[18113],262140.0,262142.0,18113
22228,[18225],30827,[18225],262140.0,262142.0,18225
22297,[15208],13303,[15208],262140.0,262142.0,15208
22299,[18280],6443,[18280],262140.0,262142.0,18280
22343,[15238],23939,[15238],262140.0,262142.0,15238
22369,[18338],23830,[18338],262140.0,262142.0,18338
22397,[18361],30895,[18361],262140.0,262142.0,18361
22464,[18414],1610,[18414],262140.0,262142.0,18414
22474,[18418],26628,[18418],262140.0,262142.0,18418
22489,[18424],10716,[18424],262140.0,262142.0,18424
22514,[11056],6470,[11056],262140.0,262142.0,11056
22577,[15369],33,[15369],262140.0,262142.0,15369
22608,[11083],18543,[11083],262140.0,262142.0,11083
22627,[15394],11734,[15394],262140.0,262142.0,15394
22722,[18589],8151,[18589],262140.0,262142.0,18589
22742,[15460],10257,[15460],262140.0,262142.0,15460
22743,[18602],6718,[18602],262140.0,262142.0,18602
23234,[15769],18756,[15769],262141.0,262143.0,15769
23260,[13292],24064,[13292],262141.0,262143.0,13292
23403,[19101],30976,[19101],262141.0,262143.0,19101
23501,[19169],29879,[19169],262141.0,262143.0,19169
23593,[15942],18744,[15942],262141.0,262143.0,15942
23801,[19387],792,[19387],262141.0,262143.0,19387
23946,[19483],28208,[19483],262141.0,262143.0,19483
24172,[13633],13458,[13633],262141.0,262143.0,13633
24241,[19704],18392,[19704],262141.0,262143.0,19704
24264,[6745],13469,[6745],262141.0,262143.0,6745
24266,[11628],18467,[11628],262141.0,262143.0,11628
24367,[19805],8316,[19805],262141.0,262143.0,19805
24639,[20001],14290,[20001],262141.0,262143.0,20001
24873,[20174],10095,[20174],262141.0,262143.0,20174
25084,[14032],20974,[14032],262141.0,262143.0,14032
25127,[16791],17283,[16791],262141.0,262143.0,16791
25134,[20364],1877,[20364],262141.0,262143.0,20364
25361,[11982],16756,[11982],262141.0,262143.0,11982
25465,[12021],14752,[12021],262141.0,262143.0,12021
25620,[17059],17431,[17059],262141.0,262143.0,17059
25688,[20769],8081,[20769],262141.0,262143.0,20769
25708,[14287],8829,[14287],262141.0,262143.0,14287
25738,[12114],26459,[12114],262141.0,262143.0,12114
25774,[20824],26928,[20824],262141.0,262143.0,20824
25861,[17171],15708,[17171],262141.0,262143.0,17171
26091,[21029],3029,[21029],262141.0,262143.0,21029
26097,[14402],25023,[14402],262141.0,262143.0,14402
26156,[21083],2319,[21083],262141.0,262143.0,21083
26208,[21117],21187,[21117],262141.0,262143.0,21117
26218,[21121],31391,[21121],262141.0,262143.0,21121
26229,[21125],27287,[21125],262141.0,262143.0,21125
26379,[21233],14551,[21233],262141.0,262143.0,21233
26428,[17458],15438,[17458],262141.0,262143.0,17458
26457,[21292],16000,[21292],262141.0,262143.0,21292
26469,[21299],28805,[21299],262141.0,262143.0,21299
26827,[21565],16574,[21565],262141.0,262143.0,21565
26839,[4054],24776,[4054],262141.0,262143.0,4054
27300,[21946],26275,[21946],262141.0,262143.0,21946
27365,[18048],6130,[18048],262141.0,262143.0,18048
27391,[22021],24897,[22021],262141.0,262143.0,22021
27485,[22084],14856,[22084],262141.0,262143.0,22084
27638,[10945],21441,[10945],262141.0,262143.0,10945
27705,[12836],31620,[12836],262141.0,262143.0,12836
27756,[22297],13303,[22297],262141.0,262143.0,22297
27809,[22343],23939,[22343],262141.0,262143.0,22343
27822,[5130],22473,[5130],262141.0,262143.0,5130
27841,[22369],23830,[22369],262141.0,262143.0,22369
27876,[22397],30895,[22397],262141.0,262143.0,22397
27881,[1944],14838,[1944],262141.0,262143.0,1944
27955,[22464],1610,[22464],262141.0,262143.0,22464
27976,[22474],26628,[22474],262141.0,262143.0,22474
28001,[22489],10716,[22489],262141.0,262143.0,22489
28044,[22514],6470,[22514],262141.0,262143.0,22514
28155,[18502],16342,[18502],262141.0,262143.0,18502
28167,[22608],18543,[22608],262141.0,262143.0,22608
28198,[22627],11734,[22627],262141.0,262143.0,22627
28319,[22722],8151,[22722],262141.0,262143.0,22722
28346,[22742],10257,[22742],262141.0,262143.0,22742
28508,[18697],19203,[18697],262141.0,262143.0,18697
29041,[23260],24064,[23260],262142.0,262144.0,23260
29214,[15836],7524,[15836],262142.0,262144.0,15836
29215,[15836],29369,[15836],262142.0,262144.0,15836
29264,[23403],30976,[23403],262142.0,262144.0,23403
29269,[19102],6316,[19102],262142.0,262144.0,19102
29403,[23501],29879,[23501],262142.0,262144.0,23501
29484,[19214],6389,[19214],262142.0,262144.0,19214
30478,[24264],13469,[24264],262142.0,262144.0,24264
30604,[24367],8316,[24367],262142.0,262144.0,24367
30953,[3638],27073,[3638],262142.0,262144.0,3638
30991,[24639],14290,[24639],262142.0,262144.0,24639
31186,[4379],23810,[4379],262142.0,262144.0,4379
31299,[16649],7097,[16649],262142.0,262144.0,16649
31318,[24873],10095,[24873],262142.0,262144.0,24873
31421,[20228],7553,[20228],262142.0,262144.0,20228
31537,[11893],23859,[11893],262142.0,262144.0,11893
31601,[25084],20974,[25084],262142.0,262144.0,25084
31667,[25127],17283,[25127],262142.0,262144.0,25127
31676,[25134],1877,[25134],262142.0,262144.0,25134
31943,[20499],5105,[20499],262142.0,262144.0,20499
32025,[25361],16756,[25361],262142.0,262144.0,25361
32036,[14134],27790,[14134],262142.0,262144.0,14134
32161,[25465],14752,[25465],262142.0,262144.0,25465
32282,[20664],23942,[20664],262142.0,262144.0,20664
32367,[25620],17431,[25620],262142.0,262144.0,25620
32469,[20768],6401,[20768],262142.0,262144.0,20768
32539,[25738],26459,[25738],262142.0,262144.0,25738
32738,[25861],15708,[25861],262142.0,262144.0,25861
32832,[20912],28579,[20912],262142.0,262144.0,20912
33070,[26091],3029,[26091],262142.0,262144.0,26091
33104,[10442],25509,[10442],262142.0,262144.0,10442
33158,[26156],2319,[26156],262142.0,262144.0,26156
33237,[26208],21187,[26208],262142.0,262144.0,26208
33273,[26229],27287,[26229],262142.0,262144.0,26229
33570,[21282],28519,[21282],262142.0,262144.0,21282
33605,[26469],28805,[26469],262142.0,262144.0,26469
34115,[26827],15447,[26827],262142.0,262144.0,26827
34130,[26839],24776,[26839],262142.0,262144.0,26839
34263,[21650],23324,[21650],262142.0,262144.0,21650
34313,[12503],12095,[12503],262142.0,262144.0,12503
34745,[27300],26275,[27300],262142.0,262144.0,27300
34828,[27365],6130,[27365],262142.0,262144.0,27365
34994,[27485],14856,[27485],262142.0,262144.0,27485
35184,[27638],21441,[27638],262142.0,262144.0,27638
35213,[22228],30827,[22228],262142.0,262144.0,22228
35341,[27756],13303,[27756],262142.0,262144.0,27756
35348,[22299],6443,[22299],262142.0,262144.0,22299
35414,[27809],23939,[27809],262142.0,262144.0,27809
35457,[27841],23830,[27841],262142.0,262144.0,27841
35658,[27976],26628,[27976],262142.0,262144.0,27976
35704,[28001],10716,[28001],262142.0,262144.0,28001
35769,[28044],6470,[28044],262142.0,262144.0,28044
35921,[28155],16342,[28155],262142.0,262144.0,28155
35985,[28198],11734,[28198],262142.0,262144.0,28198
36195,[28346],10257,[28346],262142.0,262144.0,28346
36418,[28508],19203,[28508],262142.0,262144.0,28508
36545,[11211],27558,[11211],262142.0,262144.0,11211
37071,[23234],18756,[23234],262143.0,262145.0,23234
37139,[29041],24064,[29041],262143.0,262145.0,29041
37495,[29264],30976,[29264],262143.0,262145.0,29264
37506,[29269],6316,[29269],262143.0,262145.0,29269
37692,[29403],29879,[29403],262143.0,262145.0,29403
37817,[29484],6389,[29484],262143.0,262145.0,29484
38190,[19353],2437,[19353],262143.0,262145.0,19353
38318,[23801],792,[23801],262143.0,262145.0,23801
38618,[23946],28208,[23946],262143.0,262145.0,23946
38635,[11532],28085,[11532],262143.0,262145.0,11532
39099,[24172],13458,[24172],262143.0,262145.0,24172
39278,[24266],18467,[24266],262143.0,262145.0,24266
39448,[30604],8316,[30604],262143.0,262145.0,30604
39504,[19820],30654,[19820],262143.0,262145.0,19820
39974,[30953],27073,[30953],262143.0,262145.0,30953
40044,[30991],14290,[30991],262143.0,262145.0,30991
40264,[20072],10474,[20072],262143.0,262145.0,20072
40341,[31186],23810,[31186],262143.0,262145.0,31186
40529,[31318],10095,[31318],262143.0,262145.0,31318
40831,[31537],23859,[31537],262143.0,262145.0,31537
40928,[31601],20974,[31601],262143.0,262145.0,31601
41037,[31667],17283,[31667],262143.0,262145.0,31667
41456,[31943],5105,[31943],262143.0,262145.0,31943
41573,[32025],16756,[32025],262143.0,262145.0,32025
41763,[32161],14752,[32161],262143.0,262145.0,32161
41929,[32282],23942,[32282],262143.0,262145.0,32282
42044,[32367],17431,[32367],262143.0,262145.0,32367
42194,[32469],6401,[32469],262143.0,262145.0,32469
42195,[25688],8081,[25688],262143.0,262145.0,25688
42230,[25708],8829,[25708],262143.0,262145.0,25708
42293,[32539],26459,[32539],262143.0,262145.0,32539
42390,[25774],26928,[25774],262143.0,262145.0,25774
42609,[32738],15708,[32738],262143.0,262145.0,32738
42762,[32832],28579,[32832],262143.0,262145.0,32832
43249,[33158],2319,[33158],262143.0,262145.0,33158
43360,[33237],21187,[33237],262143.0,262145.0,33237
43389,[26218],31391,[26218],262143.0,262145.0,26218
43414,[33273],27287,[33273],262143.0,262145.0,33273
43818,[26428],15438,[26428],262143.0,262145.0,26428
43871,[26457],16000,[26457],262143.0,262145.0,26457
43895,[33605],28805,[33605],262143.0,262145.0,33605
44575,[12425],5340,[12425],262143.0,262145.0,12425
44657,[26827],16574,[26827],262143.0,262145.0,26827
44660,[34115],15447,[34115],262143.0,262145.0,34115
44683,[34130],24776,[34130],262143.0,262145.0,34130
44918,[21670],7056,[21670],262143.0,262145.0,21670
44995,[21699],4691,[21699],262143.0,262145.0,21699
45467,[9346],11312,[9346],262143.0,262145.0,9346
45540,[34745],26275,[34745],262143.0,262145.0,34745
45892,[34994],14856,[34994],262143.0,262145.0,34994
46160,[35184],21441,[35184],262143.0,262145.0,35184
46202,[35213],30827,[35213],262143.0,262145.0,35213
46295,[27705],31620,[27705],262143.0,262145.0,27705
46398,[35341],13303,[35341],262143.0,262145.0,35341
46463,[18301],30249,[18301],262143.0,262145.0,18301
46524,[27822],22473,[27822],262143.0,262145.0,27822
46560,[35457],23830,[35457],262143.0,262145.0,35457
46630,[27876],30895,[27876],262143.0,262145.0,27876
46639,[27881],14838,[27881],262143.0,262145.0,27881
46781,[27955],1610,[27955],262143.0,262145.0,27955
46948,[35704],10716,[35704],262143.0,262145.0,35704
47073,[35769],6470,[35769],262143.0,262145.0,35769
47242,[22577],33,[22577],262143.0,262145.0,22577
47293,[35921],16342,[35921],262143.0,262145.0,35921
47326,[28167],18543,[28167],262143.0,262145.0,28167
47387,[35985],11734,[35985],262143.0,262145.0,35985
47690,[36195],10257,[36195],262143.0,262145.0,36195
47701,[22743],6718,[22743],262143.0,262145.0,22743
48015,[36418],19203,[36418],262143.0,262145.0,36418
48191,[36545],27558,[36545],262143.0,262145.0,36545
49055,[37139],24064,[37139],262144.0,262146.0,37139
49499,[29214],7524,[29214],262144.0,262146.0,29214
49940,[37692],29879,[37692],262144.0,262146.0,37692
50141,[37817],6389,[37817],262144.0,262146.0,37817
50733,[38190],2437,[38190],262144.0,262146.0,38190
51424,[38618],28208,[38618],262144.0,262146.0,38618
51457,[38635],28085,[38635],262144.0,262146.0,38635
52201,[39099],13458,[39099],262144.0,262146.0,39099
52408,[24241],18392,[24241],262144.0,262146.0,24241
52472,[30478],13469,[30478],262144.0,262146.0,30478
52479,[39278],18467,[39278],262144.0,262146.0,39278
52555,[19754],27059,[19754],262144.0,262146.0,19754
52725,[39448],8316,[39448],262144.0,262146.0,39448
52827,[39504],30654,[39504],262144.0,262146.0,39504
53554,[39974],27073,[39974],262144.0,262146.0,39974
53678,[40044],14290,[40044],262144.0,262146.0,40044
54019,[40264],10474,[40264],262144.0,262146.0,40264
54135,[40341],23810,[40341],262144.0,262146.0,40341
54386,[31299],7097,[31299],262144.0,262146.0,31299
54422,[40529],10095,[40529],262144.0,262146.0,40529
55045,[40928],20974,[40928],262144.0,262146.0,40928
55220,[41037],17283,[41037],262144.0,262146.0,41037
55248,[31676],1877,[31676],262144.0,262146.0,31676
55591,[20447],7169,[20447],262144.0,262146.0,20447
55914,[41456],5105,[41456],262144.0,262146.0,41456
56098,[41573],16756,[41573],262144.0,262146.0,41573
56121,[32036],27790,[32036],262144.0,262146.0,32036
56398,[41763],14752,[41763],262144.0,262146.0,41763
56646,[41929],23942,[41929],262144.0,262146.0,41929
56811,[42044],17431,[42044],262144.0,262146.0,42044
57062,[42195],8081,[42195],262144.0,262146.0,42195
57121,[42230],8829,[42230],262144.0,262146.0,42230
57215,[42293],26459,[42293],262144.0,262146.0,42293
57374,[42390],26928,[42390],262144.0,262146.0,42390
57754,[42609],15708,[42609],262144.0,262146.0,42609
58020,[42762],28579,[42762],262144.0,262146.0,42762
58584,[26097],25023,[26097],262144.0,262146.0,26097
58638,[33104],25509,[33104],262144.0,262146.0,33104
58757,[43249],2319,[43249],262144.0,262146.0,43249
58927,[43360],21187,[43360],262144.0,262146.0,43360
58971,[43389],31391,[43389],262144.0,262146.0,43389
59007,[43414],27287,[43414],262144.0,262146.0,43414
59602,[43818],15438,[43818],262144.0,262146.0,43818
59683,[43871],16000,[43871],262144.0,262146.0,43871
59725,[43895],28805,[43895],262144.0,262146.0,43895
60762,[44575],5340,[44575],262144.0,262146.0,44575
61210,[34263],23324,[34263],262144.0,262146.0,34263
61291,[44918],7056,[44918],262144.0,262146.0,44918
61316,[34313],12095,[34313],262144.0,262146.0,34313
61410,[44995],4691,[44995],262144.0,262146.0,44995
62402,[18049],30910,[18049],262144.0,262146.0,18049
62761,[45892],14856,[45892],262144.0,262146.0,45892
63218,[46202],30827,[46202],262144.0,262146.0,46202
63379,[46295],31620,[46295],262144.0,262146.0,46295
63544,[35348],6443,[35348],262144.0,262146.0,35348
63630,[46463],30249,[46463],262144.0,262146.0,46463
63678,[35414],23939,[35414],262144.0,262146.0,35414
63717,[46524],22473,[46524],262144.0,262146.0,46524
63776,[46560],23830,[46560],262144.0,262146.0,46560
63875,[46630],30895,[46630],262144.0,262146.0,46630
63891,[46639],14838,[46639],262144.0,262146.0,46639
64092,[46781],1610,[46781],262144.0,262146.0,46781
64244,[35658],26628,[35658],262144.0,262146.0,35658
64405,[46948],10716,[46948],262144.0,262146.0,46948
64630,[47073],6470,[47073],262144.0,262146.0,47073
64970,[47293],16342,[47293],262144.0,262146.0,47293
65601,[47690],10257,[47690],262144.0,262146.0,47690
65622,[47701],6718,[47701],262144.0,262146.0,47701
66098,[48015],19203,[48015],262144.0,262146.0,48015
66362,[48191],27558,[48191],262144.0,262146.0,48191
85432,[59007],27287,[59007],262145.0,262146.0,59007
100262,[37071],18756,[37071],262145.0,inf,37071
100461,[49055],24064,[49055],262145.0,inf,49055
101067,[19067],17973,[19067],262145.0,inf,19067
101251,[49499],7524,[49499],262145.0,inf,49499
101258,[29215],29369,[29215],262145.0,inf,29215
101491,[37495],30976,[37495],262145.0,inf,37495
101527,[37506],6316,[37506],262145.0,inf,37506
102037,[49940],29879,[49940],262145.0,inf,49940
102381,[50141],6389,[50141],262145.0,inf,50141
102555,[23593],18744,[23593],262145.0,inf,23593
102857,[13433],25639,[13433],262145.0,inf,13433
103377,[50733],2437,[50733],262145.0,inf,50733
103777,[38318],792,[38318],262145.0,inf,38318
104663,[51424],28208,[51424],262145.0,inf,51424
104725,[51457],28085,[51457],262145.0,inf,51457
106031,[52201],13458,[52201],262145.0,inf,52201
106390,[52408],18392,[52408],262145.0,inf,52408
106488,[52472],13469,[52472],262145.0,inf,52472
106504,[52479],18467,[52479],262145.0,inf,52479
106639,[52555],27059,[52555],262145.0,inf,52555
106939,[52725],8316,[52725],262145.0,inf,52725
107116,[52827],30654,[52827],262145.0,inf,52827
107123,[19821],15792,[19821],262145.0,inf,19821
108407,[53554],27073,[53554],262145.0,inf,53554
108636,[53678],14290,[53678],262145.0,inf,53678
109239,[54019],10474,[54019],262145.0,inf,54019
109425,[54135],23810,[54135],262145.0,inf,54135
109856,[54386],7097,[54386],262145.0,inf,54386
109919,[54422],10095,[54422],262145.0,inf,54422
110300,[31421],7553,[31421],262145.0,inf,31421
110729,[40831],23859,[40831],262145.0,inf,40831
111013,[55045],20974,[55045],262145.0,inf,55045
111348,[55220],17283,[55220],262145.0,inf,55220
111407,[55248],1877,[55248],262145.0,inf,55248
112018,[55591],7169,[55591],262145.0,inf,55591
112626,[55914],5105,[55914],262145.0,inf,55914
112946,[56098],16756,[56098],262145.0,inf,56098
112982,[56121],27790,[56121],262145.0,inf,56121
113444,[56398],14752,[56398],262145.0,inf,56398
113849,[56646],23942,[56646],262145.0,inf,56646
114130,[56811],17431,[56811],262145.0,inf,56811
114591,[42194],6401,[42194],262145.0,inf,42194
114599,[57062],8081,[57062],262145.0,inf,57062
114712,[57121],8829,[57121],262145.0,inf,57121
114876,[57215],26459,[57215],262145.0,inf,57215
115217,[57374],26928,[57374],262145.0,inf,57374
115966,[57754],15708,[57754],262145.0,inf,57754
116467,[58020],28579,[58020],262145.0,inf,58020
117390,[33070],3029,[33070],262145.0,inf,33070
117428,[58584],25023,[58584],262145.0,inf,58584
117525,[58638],25509,[58638],262145.0,inf,58638
117725,[58757],2319,[58757],262145.0,inf,58757
118013,[58927],21187,[58927],262145.0,inf,58927
118098,[58971],31391,[58971],262145.0,inf,58971
118167,[59007],897,[59007],262145.0,inf,59007
118169,[85432],27287,[85432],262145.0,inf,85432
118961,[26379],14551,[26379],262145.0,inf,26379
119214,[59602],15438,[59602],262145.0,inf,59602
119226,[17458],19545,[17458],262145.0,inf,17458
119290,[33570],28519,[33570],262145.0,inf,33570
119356,[59683],16000,[59683],262145.0,inf,59683
119416,[59725],28805,[59725],262145.0,inf,59725
121234,[60762],5340,[60762],262145.0,inf,60762
121450,[44657],16574,[44657],262145.0,inf,44657
121457,[44660],15447,[44660],262145.0,inf,44660
121523,[44683],24776,[44683],262145.0,inf,44683
122014,[61210],23324,[61210],262145.0,inf,61210
122159,[61291],7056,[61291],262145.0,inf,61291
122194,[61316],12095,[61316],262145.0,inf,61316
122368,[61410],4691,[61410],262145.0,inf,61410
123562,[45467],11312,[45467],262145.0,inf,45467
123736,[45540],26275,[45540],262145.0,inf,45540
124023,[34828],6130,[34828],262145.0,inf,34828
124039,[62402],30910,[62402],262145.0,inf,62402
124123,[27391],24897,[27391],262145.0,inf,27391
124661,[62761],14856,[62761],262145.0,inf,62761
125337,[46160],21441,[46160],262145.0,inf,46160
125452,[63218],30827,[63218],262145.0,inf,63218
125733,[63379],31620,[63379],262145.0,inf,63379
125996,[46398],13303,[46398],262145.0,inf,46398
126031,[63544],6443,[63544],262145.0,inf,63544
126176,[63630],30249,[63630],262145.0,inf,63630
126252,[63678],23939,[63678],262145.0,inf,63678
126316,[63717],22473,[63717],262145.0,inf,63717
126420,[63776],23830,[63776],262145.0,inf,63776
126587,[63875],30895,[63875],262145.0,inf,63875
126618,[63891],14838,[63891],262145.0,inf,63891
126962,[64092],1610,[64092],262145.0,inf,64092
127280,[64244],26628,[64244],262145.0,inf,64244
127614,[64405],10716,[64405],262145.0,inf,64405
128063,[64630],6470,[64630],262145.0,inf,64630
128547,[47242],33,[47242],262145.0,inf,47242
128666,[64970],16342,[64970],262145.0,inf,64970
128748,[47326],18543,[47326],262145.0,inf,47326
128944,[47387],11734,[47387],262145.0,inf,47387
129611,[28319],8151,[28319],262145.0,inf,28319
129776,[65601],10257,[65601],262145.0,inf,65601
129821,[65622],6718,[65622],262145.0,inf,65622
130682,[66098],19203,[66098],262145.0,inf,66098
131148,[66362],27558,[66362],262145.0,inf,66362
