id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
5909269,[5802801],12209,95.19574,260865,381,0,5802801
5911583,[5655512],18407,-176.56871,260876,575,0,5655512
5915616,[5732901],31087,378.7263,260895,971,0,5732901
5916628,[5544469],25915,215.28043,260900,809,0,5544469
5917033,[5032032],23938,1159.5042,260902,748,0,5032032
5922362,[5879895],32206,924.223,260927,1006,0,5879895
5925244,[5625043],19340,-576.09375,260941,604,0,5625043
5927426,[5422093],26897,-325.2453,260951,840,0,5422093
5928683,[5381895],23280,1106.9277,260957,727,0,5381895
5930474,[5718635],910,-555.4438,260966,28,0,5718635
5933051,[5520600],31554,273.43405,260977,986,0,5520600
5933649,[5917033],23973,1159.8922,260980,749,0,5917033
5934363,[5824285],32618,1027.9891,260983,1019,0,5824285
5936065,[5734666],25443,-24.99179,260991,795,0,5734666
5936428,[5607007],14668,-552.9417,260993,458,0,5607007
5938404,[5909269],12248,82.44073,261002,382,0,5909269
5939772,[5854043],18101,-154.91132,261008,565,0,5854043
5940192,[5735363],14366,-607.4766,261010,448,0,5735363
5940670,[5426711],18685,-31.367487,261012,583,0,5426711
5941146,[5860077],22606,1068.6909,261014,706,0,5860077
5942614,[5274340],5673,7.467334,261021,177,0,5274340
5944756,[5662686],20378,-164.57884,261030,636,0,5662686
5948979,[5682507],4197,-19.198,261049,131,0,5682507
5949417,[5737566],1432,-710.2187,261051,44,0,5737566
5956188,[5570881],16841,-1223.3428,261080,526,0,5570881
5956537,[5558616],90,857.6282,261082,2,0,5558616
5958755,[5897453],18990,-72.8407,261091,593,0,5897453
5963858,[5870529],16083,-976.0151,261113,502,0,5870529
5963864,[5564080],17025,-777.4328,261113,532,0,5564080
5970280,[5916628],25923,256.8616,261140,810,0,5916628
5970834,[5365014],4844,-10.140514,261143,151,0,5365014
5971232,[5927426],27006,-323.835,261144,843,0,5927426
5972177,[4995313],26163,-209.0648,261148,817,0,4995313
5975079,[5915616],31185,351.10016,261160,974,0,5915616
5975686,[5709951],16567,-1111.6797,261163,517,0,5709951
5979111,[5724432],23098,1049.5153,261177,721,0,5724432
5979987,[5822973],10671,-17.37138,261181,333,0,5822973
5983279,[5820666],27931,-287.6047,261194,872,0,5820666
5983699,[5247079],19839,-206.20203,261196,619,0,5247079
5984070,[1509827],3261,-343.28656,261198,101,0,1509827
5984930,[5904990],20084,-240.74617,261201,627,0,5904990
5987259,[5930474],884,-543.89197,261211,27,0,5930474
5992531,[5414342],9834,-83.04371,261232,307,0,5414342
5996924,[5824622],30846,149.41537,261249,963,0,5824622
5997878,[5657786],24946,-316.78976,261253,779,0,5657786
5999693,[5879895],32351,948.9725,261260,1010,0,5879895
6000290,[5938404],12199,64.740616,261263,381,0,5938404
6002222,[5934363],32630,1047.7603,261270,1019,0,5934363
6004928,[5851198],21986,932.81165,261281,687,0,5851198
6005244,[4974646],29184,-196.46915,261282,912,0,4974646
6006713,[5883534],21300,-371.57098,261288,665,0,5883534
6009689,[5865384],7159,-380.01147,261300,223,0,5865384
6010225,[5992531],9849,-87.97632,261302,307,0,5992531
6012532,[4783413],6863,-183.40839,261311,214,0,4783413
6012695,[5054766],27129,-212.4948,261311,847,0,5054766
6013104,[5828364],13889,-391.84964,261313,434,0,5828364
6013520,[5824285],32450,989.6067,261314,1014,0,5824285
6014938,[5874936],13089,-285.5653,261320,409,0,5874936
6015341,[5634871],29967,-330.3486,261321,936,0,5634871
6018633,[5813105],11525,-43.19869,261334,360,0,5813105
6023662,[4995021],8521,-255.4538,261353,266,0,4995021
6024194,[5868209],8086,-153.32352,261355,252,0,5868209
6026659,[5888237],14950,-586.4064,261364,467,0,5888237
6029549,[5781445],6201,-825.4087,261375,193,0,5781445
6030939,[5799624],11270,-49.19161,261380,352,0,5799624
6032236,[5904687],3984,288.11157,261385,124,0,5904687
6032438,[5844294],28256,38.019547,261385,883,0,5844294
6035227,[5478552],2559,-313.67426,261396,79,0,5478552
6037699,[5709044],3465,254.99413,261405,108,0,5709044
6037914,[6005244],29236,-211.10501,261405,913,0,6005244
6038952,[6004928],21895,931.64355,261409,684,0,6004928
6043258,[5195025],6528,-136.24457,261425,204,0,5195025
6043564,[6010225],9960,-80.629395,261426,311,0,6010225
6044643,[5942614],5720,16.726274,261430,178,0,5942614
6044899,[5714038],2887,-485.71964,261431,90,0,5714038
6045324,[5984930],20129,-249.78687,261432,629,0,5984930
6048246,[5645317],31987,985.3353,261442,999,0,5645317
6048720,[5883534],21506,-445.93997,261444,672,0,5883534
6049312,[5586544],24206,1075.8022,261446,756,0,5586544
6049790,[5828364],13747,-391.61636,261448,429,0,5828364
6050060,[5706968],11726,28.461748,261449,366,0,5706968
6052787,[5802878],28119,-351.75067,261458,878,0,5802878
6053559,[5911583],18344,-203.5252,261461,573,0,5911583
6055208,[6023662],8500,-263.4716,261467,265,0,6023662
6055252,[5045112],13632,-536.7999,261467,426,0,5045112
6056702,[5573486],12853,-396.8186,261472,401,0,5573486
6057846,[5421869],10358,-97.234505,261476,323,0,5421869
6058598,[5226617],28717,-32.375538,261478,897,0,5226617
6058952,[5714038],2768,-470.77063,261480,86,0,5714038
6059556,[5948979],4183,-31.337835,261482,130,0,5948979
6062977,[5051349],22969,934.86176,261493,717,0,5051349
6063111,[5365014],4620,-150.47029,261494,144,0,5365014
6064583,[6044899],2910,-485.6876,261499,90,0,6044899
6066762,[6000290],12259,80.004295,261506,383,0,6000290
6068098,[5452772],27422,-309.54657,261510,856,0,5452772
6069174,[5874936],13374,-296.35562,261514,417,0,5874936
6069485,[5940192],14348,-577.4252,261515,448,0,5940192
6070845,[5899754],30516,203.74649,261519,953,0,5899754
6071463,[5520600],31815,381.8771,261521,994,0,5520600
6072273,[5679627],20700,-221.7996,261524,646,0,5679627
6072410,[5478552],2293,-295.22464,261525,71,0,5478552
6073019,[5394047],1876,-763.57764,261527,58,0,5394047
6075578,[5909269],12144,59.049057,261535,379,0,5909269
6076136,[5942614],5577,30.44715,261537,174,0,5942614
6080117,[5718778],666,1034.0555,261550,20,0,5718778
6080554,[6049790],13790,-381.87927,261551,430,0,6049790
6081173,[6069174],13395,-302.3005,261553,418,0,6069174
6081434,[6024194],8091,-153.0965,261554,252,0,6024194
6081718,[5970834],4876,-7.901827,261555,152,0,5970834
6081818,[4780241],15216,-718.80365,261555,475,0,4780241
6082308,[5987259],803,-530.19257,261557,25,0,5987259
6083720,[5898644],15614,-1089.3383,261561,487,0,5898644
6084727,[6006713],21352,-354.48013,261564,667,0,6006713
6086512,[5868209],7885,-167.14255,261570,246,0,5868209
6087352,[5248813],28591,88.99802,261572,893,0,5248813
6088454,[6043564],9983,-89.288925,261576,311,0,6043564
6088822,[6069485],14400,-593.3944,261577,450,0,6069485
6089580,[5972177],26256,-217.97343,261579,820,0,5972177
6089661,[5629267],1520,-731.1348,261580,47,0,5629267
6089996,[6035227],2538,-302.1578,261581,79,0,6035227
6090057,[5857427],8775,-233.76295,261581,274,0,5857427
6090827,[6072273],20631,-236.52611,261583,644,0,6072273
6091689,[6055208],8448,-265.24393,261586,264,0,6055208
6091877,[6068098],27372,-311.32898,261586,855,0,6068098
6092516,[5741329],25323,-69.44362,261588,791,0,5741329
6093457,[6045324],20199,-239.73259,261591,631,0,6045324
6093703,[6018633],11545,-68.43152,261592,360,0,6018633
6095401,[5936428],14537,-503.84622,261597,454,0,5936428
6096649,[6029549],6183,-821.64575,261601,193,0,6029549
6097096,[5564080],17215,-705.5392,261602,537,0,5564080
6099661,[5620986],5249,-193.70885,261610,164,0,5620986
6099680,[6009689],7226,-385.38672,261610,225,0,6009689
6100105,[5039209],15468,-1097.4324,261611,483,0,5039209
6101832,[5897453],18848,-27.666107,261616,589,0,5897453
6101837,[5925244],19474,-578.2705,261616,608,0,5925244
6102258,[6012695],27289,-238.64845,261617,852,0,6012695
6104336,[5828795],29709,-320.35934,261623,928,0,5828795
6105458,[6044643],5735,20.929358,261627,179,0,6044643
6105569,[5870529],16295,-979.0178,261627,509,0,5870529
6106137,[5970834],4979,-5.084179,261629,155,0,5970834
6106747,[5581903],29957,-363.21472,261630,936,0,5581903
6107867,[6081718],4791,-20.111803,261634,149,0,6081718
6108915,[4930475],5126,-23.903353,261637,160,0,4930475
6109564,[6082308],806,-555.0641,261639,25,0,6082308
6110947,[5922362],32243,965.9257,261642,1007,0,5922362
6111611,[5844294],28375,15.392006,261644,886,0,5844294
6111633,[6070845],30611,188.47144,261644,956,0,6070845
6112554,[5530950],17655,-151.21791,261647,551,0,5530950
6114888,[5682507],4374,-7.48586,261654,136,0,5682507
6115081,[5893856],22331,1012.002,261654,697,0,5893856
6115296,[5856882],9030,52.80716,261655,282,0,5856882
6115743,[6112554],17662,-152.89626,261656,551,0,6112554
6116644,[5695913],1927,-634.4502,261659,60,0,5695913
6116946,[6104336],29714,-328.656,261659,928,0,6104336
6117883,[5709951],16488,-1213.8359,261662,515,0,5709951
6118327,[6049312],24283,1075.2299,261663,758,0,6049312
6122482,[6012532],6719,-192.92729,261675,209,0,6012532
6123056,[5724007],26436,-439.71588,261676,826,0,5724007
6124016,[5735363],14234,-571.33185,261679,444,0,5735363
6124192,[5634871],30338,-439.93738,261679,948,0,5634871
6124793,[6053559],18387,-201.35327,261681,574,0,6053559
6127250,[6091689],8427,-257.392,261688,263,0,6091689
6127369,[5958755],19041,-87.15366,261688,595,0,5958755
6128299,[6037699],3517,250.47357,261691,109,0,6037699
6128774,[5285018],12766,-294.48294,261692,398,0,5285018
6130904,[6114888],4360,-9.201653,261698,136,0,6114888
6131708,[5688650],9345,-214.3664,261700,292,0,5688650
6131846,[5133522],21748,926.9766,261700,679,0,5133522
6133133,[5904687],3785,248.95631,261704,118,0,5904687
6133627,[6013104],13925,-394.50912,261705,435,0,6013104
6135408,[6099661],5255,-199.71686,261710,164,0,6099661
6135496,[6014938],12976,-258.09912,261710,405,0,6014938
6135959,[5944756],20404,-164.47293,261711,637,0,5944756
6136512,[5623029],3055,-471.09518,261713,95,0,5623029
6137394,[6081173],13327,-325.261,261715,416,0,6081173
6137428,[6105569],16256,-967.98987,261715,508,0,6105569
6139481,[5871751],28933,51.0355,261720,904,0,5871751
6139925,[6089661],1490,-719.8249,261722,46,0,6089661
6141495,[6059556],4182,-43.8418,261726,130,0,6059556
6142694,[5045995],7787,-269.29874,261729,243,0,5045995
6143629,[5677003],21687,-414.0778,261731,677,0,5677003
6143635,[5851198],22222,944.96686,261731,694,0,5851198
6144231,[5505896],6931,-302.93994,261733,216,0,5505896
6144283,[6093703],11616,-58.845203,261733,363,0,6093703
6144491,[5754248],29457,-242.06544,261733,920,0,5754248
6144959,[6136512],3073,-474.96967,261735,96,0,6136512
6148448,[5934363],53,1063.5931,261744,1,0,5934363
6149051,[5963864],17118,-742.582,261745,534,0,5963864
6149533,[5742393],24668,1115.0148,261746,770,0,5742393
6149632,[5792447],511,1187.1183,261747,15,0,5792447
6151989,[6071463],31823,377.8268,261752,994,0,6071463
6154060,[6099661],5359,-198.47571,261758,167,0,6099661
6154249,[6006713],21255,-351.94165,261758,664,0,6006713
6154884,[5563623],7599,-376.70023,261760,237,0,5563623
6155415,[5911583],18652,-196.90306,261761,582,0,5911583
6155930,[6111611],28344,26.35727,261762,885,0,6111611
6156716,[5971232],27015,-327.2734,261764,844,0,5971232
6157025,[5958755],18987,-48.473633,261765,593,0,5958755
6157916,[5972177],26093,-214.58669,261767,815,0,5972177
6158125,[5676047],9611,-229.1592,261768,300,0,5676047
6158138,[4574529],10866,235.69098,261768,339,0,4574529
6158226,[5854043],18197,-191.05988,261768,568,0,5854043
6158407,[5792447],411,1159.1422,261769,12,0,5792447
6158440,[6064583],2870,-496.04926,261769,89,0,6064583
6159414,[5860776],14820,-522.3762,261771,463,0,5860776
6159496,[6048720],21441,-447.2545,261771,670,0,6048720
6160655,[6100105],15424,-1106.3951,261774,482,0,6100105
6160976,[6081434],8050,-138.87244,261775,251,0,6081434
6161567,[6004928],22083,927.21906,261776,690,0,6004928
6161894,[6081818],15287,-718.69855,261777,477,0,6081818
6163735,[6104336],29687,-348.2381,261781,927,0,6104336
6165856,[5956537],32688,863.5515,261786,1021,0,5956537
6166385,[6160976],8036,-138.04333,261788,251,0,6160976
6166667,[6111633],30594,198.01344,261788,956,0,6111633
6166949,[6101837],19490,-572.61615,261789,609,0,6101837
6167564,[5538676],2169,-499.38306,261791,67,0,5538676
6167731,[6159414],14838,-520.8329,261791,463,0,6159414
6168524,[5979987],10732,7.5887403,261793,335,0,5979987
6168756,[6005244],29215,-220.1232,261793,912,0,6005244
6169136,[5544469],25666,170.76147,261794,802,0,5544469
6169141,[6157916],26114,-215.54715,261794,816,0,6157916
6170380,[5893856],22456,1068.5823,261797,701,0,5893856
6170635,[5743709],9177,13.131687,261798,286,0,5743709
6171087,[6030939],11253,-60.186775,261799,351,0,6030939
6171335,[5899754],30441,235.851,261799,951,0,5899754
6171413,[6128299],3458,255.37755,261800,108,0,6128299
6171480,[6127250],8376,-256.2815,261800,261,0,6127250
6171521,[6093703],11523,-60.696594,261800,360,0,6093703
6172772,[6142694],7785,-259.91528,261803,243,0,6142694
6172898,[6097096],17256,-697.9821,261803,539,0,6097096
6173995,[6073019],1794,-743.7765,261806,56,0,6073019
6175165,[5933649],23873,1151.6123,261808,746,0,5933649
6175228,[6139481],28889,49.983627,261808,902,0,6139481
6175303,[5394047],1649,-740.2499,261809,51,0,5394047
6175451,[6066762],12285,82.4946,261809,383,0,6066762
6175720,[6148448],60,1064.6658,261810,1,0,6148448
6177019,[5996924],30757,162.49637,261812,961,0,5996924
6177524,[6089996],2514,-292.3057,261814,78,0,6089996
6177680,[6080554],13762,-391.49533,261814,430,0,6080554
6178252,[5928683],23206,1133.628,261815,725,0,5928683
6178692,[6062977],22792,917.9963,261816,712,0,6062977
6178839,[5737566],1222,-712.8605,261817,38,0,5737566
6180062,[5678590],25157,-277.94302,261819,786,0,5678590
6180168,[5789350],164,1181.6243,261820,5,0,5789350
6181547,[6167564],2144,-502.57086,261823,67,0,6167564
6181708,[6049790],13727,-434.03177,261823,428,0,6049790
6182646,[5963858],16123,-975.0237,261825,503,0,5963858
6183261,[6111611],28442,31.146866,261826,888,0,6111611
6183585,[6155415],18676,-202.37895,261827,583,0,6155415
6184748,[5872372],4005,295.29987,261830,125,0,5872372
6186120,[5948979],4290,-14.973804,261833,134,0,5948979
6186293,[5956188],16829,-1275.4082,261833,525,0,5956188
6186333,[5983699],19762,-227.90295,261833,617,0,5983699
6186491,[6071463],31654,338.05377,261833,989,0,6071463
6186944,[5975079],31124,358.0333,261834,972,0,5975079
6186984,[5930474],937,-535.36725,261835,29,0,5930474
6187514,[6135408],5270,-198.85439,261836,164,0,6135408
6187875,[6151989],31808,387.00653,261836,994,0,6151989
6187998,[6144231],6924,-302.0408,261837,216,0,6144231
6188080,[6056702],12869,-401.34113,261837,402,0,6056702
6188457,[6043258],6549,-155.06664,261838,204,0,6043258
6188986,[5799624],11126,20.795599,261839,347,0,5799624
6188988,[6171087],11258,-59.894283,261839,351,0,6171087
6189194,[6169141],26159,-209.09337,261839,817,0,6169141
6189359,[6130904],4367,-6.5850267,261840,136,0,6130904
6189475,[5938404],12399,80.09964,261840,387,0,5938404
6189766,[6149632],495,1188.9146,261841,15,0,6149632
6191325,[5688650],9495,-177.49475,261844,296,0,5688650
6192435,[5690753],21176,-398.35333,261846,661,0,5690753
6192836,[5898644],15694,-1024.6024,261847,490,0,5898644
6193015,[6175228],28895,58.141552,261847,902,0,6175228
6193313,[5189950],15837,-998.4064,261848,494,0,5189950
6193726,[6171521],11563,-46.874535,261849,361,0,6171521
6193809,[6097096],17188,-714.5528,261849,537,0,6097096
6193937,[5868880],26570,-437.91843,261849,830,0,5868880
6194379,[5840902],23617,1098.426,261850,738,0,5840902
6194743,[6160655],15405,-1111.7161,261851,481,0,6160655
6195259,[6115743],17655,-160.24704,261852,551,0,6115743
6195454,[6186491],31674,343.0506,261852,989,0,6186491
6195509,[6181547],2164,-502.56778,261853,67,0,6181547
6197158,[6095401],14548,-492.0776,261856,454,0,6095401
6197211,[5939772],18120,-171.66289,261856,566,0,5939772
6197868,[6015341],30010,-377.9505,261857,937,0,6015341
6198705,[5865080],19877,-173.22267,261859,621,0,5865080
6198949,[5709044],3602,192.7744,261860,112,0,5709044
6199267,[6180062],25112,-282.71893,261860,784,0,6180062
6199629,[5963858],16037,-997.8859,261861,501,0,5963858
6199820,[6037914],29286,-186.774,261861,915,0,6037914
6199976,[6096649],6262,-799.3992,261862,195,0,6096649
6200013,[6090057],8772,-220.68552,261862,274,0,6090057
6200183,[5904990],19942,-210.21689,261862,623,0,5904990
