id,ancestor_list,origin_time,destruction_time,taxon_label,ancestor_id
138201,[105636],32769.0,inf,13830,105636
138202,[105636],32769.0,inf,30936,105636
138203,[90753],32769.0,inf,17835,90753
138204,[90753],32769.0,inf,19788,90753
138205,[90754],32769.0,inf,4101,90754
138206,[90754],32769.0,inf,10454,90754
138207,[90754],32769.0,inf,11451,90754
138208,[90754],32769.0,inf,14268,90754
138209,[90754],32769.0,inf,28232,90754
138210,[90755],32769.0,inf,5515,90755
138211,[90755],32769.0,inf,9365,90755
138212,[90755],32769.0,inf,24008,90755
138213,[90755],32769.0,inf,29903,90755
138214,[90756],32769.0,inf,23709,90756
138215,[90756],32769.0,inf,28633,90756
138216,[81990],32769.0,inf,7508,81990
138217,[90758],32769.0,inf,8546,90758
138218,[90758],32769.0,inf,10887,90758
138219,[90758],32769.0,inf,17986,90758
138220,[90758],32769.0,inf,24767,90758
138221,[90758],32769.0,inf,26686,90758
138222,[90759],32769.0,inf,15168,90759
138223,[90759],32769.0,inf,28570,90759
138224,[90760],32769.0,inf,20091,90760
138225,[90760],32769.0,inf,25184,90760
138226,[90760],32769.0,inf,32117,90760
138227,[81990],32769.0,inf,21395,81990
138228,[90762],32769.0,inf,1473,90762
138229,[90762],32769.0,inf,6330,90762
138230,[90762],32769.0,inf,7353,90762
138231,[90762],32769.0,inf,8963,90762
138232,[90763],32769.0,inf,2088,90763
138233,[90763],32769.0,inf,4372,90763
138234,[90763],32769.0,inf,4397,90763
138235,[90763],32769.0,inf,6555,90763
138236,[90763],32769.0,inf,12416,90763
138237,[90763],32769.0,inf,15299,90763
138238,[90763],32769.0,inf,18899,90763
138239,[90763],32769.0,inf,20693,90763
138240,[90763],32769.0,inf,26335,90763
138241,[90763],32769.0,inf,27294,90763
138242,[90764],32769.0,inf,2503,90764
138243,[90764],32769.0,inf,4187,90764
138244,[90764],32769.0,inf,21805,90764
138245,[90765],32769.0,inf,2633,90765
138246,[90765],32769.0,inf,4046,90765
138247,[90765],32769.0,inf,11777,90765
138248,[90765],32769.0,inf,29229,90765
138249,[90766],32769.0,inf,9339,90766
138250,[90766],32769.0,inf,23583,90766
138251,[90766],32769.0,inf,28467,90766
138252,[90766],32769.0,inf,30695,90766
138253,[90767],32769.0,inf,16307,90767
138254,[90767],32769.0,inf,16949,90767
138255,[90767],32769.0,inf,22493,90767
138256,[78312],32769.0,inf,21728,78312
138257,[85094],32769.0,inf,6348,85094
138258,[90770],32769.0,inf,11223,90770
138259,[90770],32769.0,inf,16460,90770
138260,[90771],32769.0,inf,193,90771
138261,[90771],32769.0,inf,1104,90771
138262,[90771],32769.0,inf,2334,90771
138263,[90771],32769.0,inf,3655,90771
138264,[90771],32769.0,inf,8766,90771
138265,[90771],32769.0,inf,29021,90771
138266,[90771],32769.0,inf,31371,90771
138267,[90771],32769.0,inf,32272,90771
138268,[90772],32769.0,inf,1671,90772
138269,[90772],32769.0,inf,8300,90772
138270,[90773],32769.0,inf,4000,90773
138271,[90773],32769.0,inf,11273,90773
138272,[90773],32769.0,inf,21424,90773
138273,[90773],32769.0,inf,30084,90773
138274,[85095],32769.0,inf,6906,85095
138275,[90775],32769.0,inf,9601,90775
138276,[90775],32769.0,inf,17884,90775
138277,[90775],32769.0,inf,24901,90775
138278,[90776],32769.0,inf,18783,90776
138279,[90776],32769.0,inf,22494,90776
138280,[90776],32769.0,inf,29118,90776
138281,[90777],32769.0,inf,2179,90777
138282,[90777],32769.0,inf,9416,90777
138283,[90777],32769.0,inf,17020,90777
138284,[90777],32769.0,inf,19119,90777
138285,[90777],32769.0,inf,23025,90777
138286,[90777],32769.0,inf,26535,90777
138287,[85096],32769.0,inf,27279,85096
138288,[85097],32769.0,inf,3818,85097
138289,[85097],32769.0,inf,27296,85097
138290,[81995],32769.0,inf,17431,81995
138291,[78314],32769.0,inf,26156,78314
138292,[90783],32769.0,inf,248,90783
138293,[90783],32769.0,inf,333,90783
138294,[90783],32769.0,inf,6881,90783
138295,[90783],32769.0,inf,12305,90783
138296,[90783],32769.0,inf,16437,90783
138297,[90783],32769.0,inf,21594,90783
138298,[90783],32769.0,inf,31588,90783
138299,[90784],32769.0,inf,5596,90784
138300,[90784],32769.0,inf,22513,90784
138301,[90784],32769.0,inf,24120,90784
138302,[90784],32769.0,inf,28969,90784
138303,[90784],32769.0,inf,32096,90784
138304,[90785],32769.0,inf,15275,90785
138305,[90785],32769.0,inf,15656,90785
138306,[90785],32769.0,inf,27827,90785
138307,[85100],32769.0,inf,28669,85100
138308,[90787],32769.0,inf,3182,90787
138309,[90787],32769.0,inf,6263,90787
138310,[90787],32769.0,inf,11089,90787
138311,[90787],32769.0,inf,22252,90787
138312,[90787],32769.0,inf,27397,90787
138313,[81998],32769.0,inf,27533,81998
138314,[90789],32769.0,inf,3927,90789
138315,[90789],32769.0,inf,19361,90789
138316,[85103],32769.0,inf,21636,85103
138317,[85103],32769.0,inf,26569,85103
138318,[81999],32769.0,inf,4547,81999
138319,[90793],32769.0,inf,1000,90793
138320,[90793],32769.0,inf,1533,90793
138321,[105755],32769.0,inf,3135,105755
138322,[105755],32769.0,inf,30160,105755
138323,[90793],32769.0,inf,3378,90793
138324,[90793],32769.0,inf,12214,90793
138325,[90793],32769.0,inf,16764,90793
138326,[90793],32769.0,inf,22335,90793
138327,[90793],32769.0,inf,25856,90793
138328,[90793],32769.0,inf,26859,90793
138329,[90793],32769.0,inf,27267,90793
138330,[90793],32769.0,inf,32148,90793
138331,[90794],32769.0,inf,2969,90794
138332,[90794],32769.0,inf,5778,90794
138333,[90795],32769.0,inf,3186,90795
138334,[90795],32769.0,inf,4932,90795
138335,[90795],32769.0,inf,11026,90795
138336,[90795],32769.0,inf,16479,90795
138337,[90795],32769.0,inf,19609,90795
138338,[90796],32769.0,inf,6453,90796
138339,[90796],32769.0,inf,10432,90796
138340,[90797],32769.0,inf,7819,90797
138341,[90797],32769.0,inf,10193,90797
138342,[90797],32769.0,inf,18048,90797
138343,[90798],32769.0,inf,8320,90798
138344,[90798],32769.0,inf,15979,90798
138345,[90798],32769.0,inf,29486,90798
138346,[85105],32769.0,inf,16968,85105
138347,[82000],32769.0,inf,11092,82000
138348,[90801],32769.0,inf,23041,90801
138349,[90801],32769.0,inf,30523,90801
138350,[76977],32769.0,inf,4330,76977
138351,[85109],32769.0,inf,287,85109
138352,[90804],32769.0,inf,5433,90804
138353,[90804],32769.0,inf,6355,90804
138354,[90804],32769.0,inf,14688,90804
138355,[85109],32769.0,inf,5477,85109
138356,[90806],32769.0,inf,8205,90806
138357,[90806],32769.0,inf,8430,90806
138358,[90806],32769.0,inf,20676,90806
138359,[90806],32769.0,inf,21253,90806
138360,[90806],32769.0,inf,21467,90806
138361,[90806],32769.0,inf,27994,90806
138362,[90807],32769.0,inf,5745,90807
138363,[90807],32769.0,inf,10333,90807
138364,[90807],32769.0,inf,13163,90807
138365,[90808],32769.0,inf,7649,90808
138366,[90808],32769.0,inf,8538,90808
138367,[90808],32769.0,inf,15064,90808
138368,[90808],32769.0,inf,20496,90808
138369,[90808],32769.0,inf,21663,90808
138370,[90808],32769.0,inf,25803,90808
138371,[90808],32769.0,inf,27380,90808
138372,[90809],32769.0,inf,9208,90809
138373,[90809],32769.0,inf,12932,90809
138374,[90810],32769.0,inf,9545,90810
138375,[90810],32769.0,inf,10073,90810
138376,[90810],32769.0,inf,13812,90810
138377,[90810],32769.0,inf,23464,90810
138378,[90810],32769.0,inf,25064,90810
138379,[90810],32769.0,inf,25675,90810
138380,[90811],32769.0,inf,14253,90811
138381,[90811],32769.0,inf,18216,90811
138382,[85111],32769.0,inf,22991,85111
138383,[90813],32769.0,inf,1453,90813
138384,[90813],32769.0,inf,2745,90813
138385,[90813],32769.0,inf,19178,90813
138386,[90813],32769.0,inf,19715,90813
138387,[90813],32769.0,inf,20539,90813
138388,[90814],32769.0,inf,3013,90814
138389,[90814],32769.0,inf,17169,90814
138390,[90814],32769.0,inf,20615,90814
138391,[90814],32769.0,inf,22136,90814
138392,[90814],32769.0,inf,25582,90814
138393,[90814],32769.0,inf,28274,90814
138394,[90814],32769.0,inf,29799,90814
138395,[90815],32769.0,inf,3555,90815
138396,[90815],32769.0,inf,10467,90815
138397,[90815],32769.0,inf,11364,90815
138398,[90815],32769.0,inf,17590,90815
138399,[90815],32769.0,inf,25396,90815
138400,[90815],32769.0,inf,30138,90815
138401,[90816],32769.0,inf,14822,90816
138402,[90816],32769.0,inf,28869,90816
138403,[90816],32769.0,inf,32690,90816
138404,[90817],32769.0,inf,19420,90817
138405,[90817],32769.0,inf,22865,90817
138406,[90818],32769.0,inf,27250,90818
138407,[90818],32769.0,inf,27723,90818
138408,[90819],32769.0,inf,5258,90819
138409,[90819],32769.0,inf,8550,90819
138410,[90819],32769.0,inf,9501,90819
138411,[90819],32769.0,inf,25122,90819
138412,[90819],32769.0,inf,27097,90819
138413,[85114],32769.0,inf,24555,85114
138414,[90821],32769.0,inf,1430,90821
138415,[90821],32769.0,inf,10309,90821
138416,[90821],32769.0,inf,16910,90821
138417,[90821],32769.0,inf,20366,90821
138418,[90821],32769.0,inf,23124,90821
138419,[90821],32769.0,inf,23854,90821
138420,[90821],32769.0,inf,26832,90821
138421,[90821],32769.0,inf,28047,90821
138422,[90821],32769.0,inf,28171,90821
138423,[90822],32769.0,inf,2060,90822
138424,[90822],32769.0,inf,16751,90822
138425,[90823],32769.0,inf,5410,90823
138426,[90823],32769.0,inf,15223,90823
138427,[90823],32769.0,inf,16562,90823
138428,[90824],32769.0,inf,6892,90824
138429,[90824],32769.0,inf,10610,90824
138430,[90824],32769.0,inf,12173,90824
138431,[90824],32769.0,inf,12638,90824
138432,[90824],32769.0,inf,15377,90824
138433,[90824],32769.0,inf,25346,90824
138434,[90824],32769.0,inf,28462,90824
138435,[85115],32769.0,inf,17344,85115
138436,[90826],32769.0,inf,3877,90826
138437,[90826],32769.0,inf,6466,90826
138438,[90826],32769.0,inf,17416,90826
138439,[90826],32769.0,inf,21533,90826
138440,[90826],32769.0,inf,31972,90826
138441,[85116],32769.0,inf,18415,85116
138442,[90828],32769.0,inf,20988,90828
138443,[90828],32769.0,inf,25497,90828
138444,[90828],32769.0,inf,30114,90828
138445,[85117],32769.0,inf,22566,85117
138446,[85117],32769.0,inf,29965,85117
138447,[90831],32769.0,inf,206,90831
138448,[90831],32769.0,inf,5657,90831
138449,[90831],32769.0,inf,10771,90831
138450,[90831],32769.0,inf,11756,90831
138451,[90831],32769.0,inf,18765,90831
138452,[90831],32769.0,inf,20963,90831
138453,[90831],32769.0,inf,26888,90831
138454,[82009],32769.0,inf,3805,82009
138455,[79928],32769.0,inf,20296,79928
138456,[90834],32769.0,inf,650,90834
138457,[90834],32769.0,inf,16222,90834
138458,[90834],32769.0,inf,25320,90834
138459,[90834],32769.0,inf,29026,90834
138460,[90835],32769.0,inf,4399,90835
138461,[90835],32769.0,inf,11953,90835
138462,[90835],32769.0,inf,17630,90835
138463,[90835],32769.0,inf,21884,90835
138464,[90835],32769.0,inf,23374,90835
138465,[90835],32769.0,inf,28404,90835
138466,[85121],32769.0,inf,30718,85121
138467,[90837],32769.0,inf,3049,90837
138468,[90837],32769.0,inf,13563,90837
138469,[90837],32769.0,inf,16467,90837
138470,[90837],32769.0,inf,19791,90837
138471,[90837],32769.0,inf,21503,90837
138472,[90837],32769.0,inf,32023,90837
138473,[90838],32769.0,inf,6290,90838
138474,[90838],32769.0,inf,20614,90838
138475,[90838],32769.0,inf,28917,90838
138476,[90838],32769.0,inf,31680,90838
138477,[90839],32769.0,inf,16476,90839
138478,[90839],32769.0,inf,27707,90839
138479,[90840],32769.0,inf,18187,90840
138480,[90840],32769.0,inf,25556,90840
138481,[90841],32769.0,inf,10355,90841
138482,[90841],32769.0,inf,28574,90841
138483,[90842],32769.0,inf,827,90842
138484,[90842],32769.0,inf,28087,90842
138485,[90842],32769.0,inf,28351,90842
138486,[90843],32769.0,inf,8061,90843
138487,[90843],32769.0,inf,30977,90843
138488,[90844],32769.0,inf,832,90844
138489,[90844],32769.0,inf,1879,90844
138490,[90844],32769.0,inf,6727,90844
138491,[90844],32769.0,inf,8474,90844
138492,[90844],32769.0,inf,16849,90844
138493,[90845],32769.0,inf,2145,90845
138494,[90845],32769.0,inf,3422,90845
138495,[90845],32769.0,inf,15827,90845
138496,[90845],32769.0,inf,23764,90845
138497,[90846],32769.0,inf,3319,90846
138498,[90846],32769.0,inf,17502,90846
138499,[90846],32769.0,inf,17556,90846
138500,[90846],32769.0,inf,17820,90846
138501,[90846],32769.0,inf,25168,90846
138502,[90846],32769.0,inf,32286,90846
138503,[90847],32769.0,inf,5740,90847
138504,[90847],32769.0,inf,19770,90847
138505,[90847],32769.0,inf,31425,90847
138506,[90848],32769.0,inf,11400,90848
138507,[90848],32769.0,inf,13841,90848
138508,[90848],32769.0,inf,32534,90848
138509,[85125],32769.0,inf,26771,85125
138510,[85125],32769.0,inf,31421,85125
138511,[90851],32769.0,inf,2915,90851
138512,[90851],32769.0,inf,25594,90851
138513,[90851],32769.0,inf,26528,90851
138514,[90852],32769.0,inf,6897,90852
138515,[90852],32769.0,inf,10419,90852
138516,[90852],32769.0,inf,11249,90852
138517,[90852],32769.0,inf,14638,90852
138518,[90852],32769.0,inf,22009,90852
138519,[90852],32769.0,inf,29514,90852
138520,[90852],32769.0,inf,30205,90852
138521,[90852],32769.0,inf,31292,90852
138522,[90852],32769.0,inf,32557,90852
138523,[90853],32769.0,inf,27139,90853
138524,[90853],32769.0,inf,28265,90853
138525,[90853],32769.0,inf,28499,90853
138526,[90854],32769.0,inf,13314,90854
138527,[90854],32769.0,inf,17157,90854
138528,[90855],32769.0,inf,5085,90855
138529,[90855],32769.0,inf,8588,90855
138530,[90855],32769.0,inf,12671,90855
138531,[90855],32769.0,inf,13791,90855
138532,[90855],32769.0,inf,20673,90855
138533,[90855],32769.0,inf,23429,90855
138534,[90855],32769.0,inf,27163,90855
138535,[90855],32769.0,inf,30290,90855
138536,[90855],32769.0,inf,31256,90855
138537,[90856],32769.0,inf,13638,90856
138538,[90856],32769.0,inf,24240,90856
138539,[85129],32769.0,inf,15969,85129
138540,[85129],32769.0,inf,24562,85129
138541,[85129],32769.0,inf,26366,85129
138542,[78327],32769.0,inf,30373,78327
138543,[90861],32769.0,inf,261,90861
138544,[90861],32769.0,inf,8477,90861
138545,[90861],32769.0,inf,11436,90861
138546,[90861],32769.0,inf,20562,90861
138547,[90862],32769.0,inf,4876,90862
138548,[90862],32769.0,inf,10133,90862
138549,[90862],32769.0,inf,11486,90862
138550,[90862],32769.0,inf,14526,90862
138551,[90863],32769.0,inf,13736,90863
138552,[90863],32769.0,inf,15406,90863
138553,[85132],32769.0,inf,446,85132
138554,[90865],32769.0,inf,1881,90865
138555,[90865],32769.0,inf,6252,90865
138556,[90865],32769.0,inf,19284,90865
138557,[90865],32769.0,inf,22719,90865
138558,[90865],32769.0,inf,26835,90865
138559,[90865],32769.0,inf,31577,90865
138560,[90866],32769.0,inf,2857,90866
138561,[90866],32769.0,inf,5389,90866
138562,[90866],32769.0,inf,5699,90866
138563,[90867],32769.0,inf,7678,90867
138564,[90867],32769.0,inf,22007,90867
138565,[90867],32769.0,inf,25311,90867
138566,[90867],32769.0,inf,29244,90867
138567,[90867],32769.0,inf,31103,90867
138568,[85133],32769.0,inf,725,85133
138569,[90869],32769.0,inf,1606,90869
138570,[90869],32769.0,inf,31850,90869
138571,[85133],32769.0,inf,4299,85133
138572,[90871],32769.0,inf,5734,90871
138573,[90871],32769.0,inf,26863,90871
138574,[106007],32769.0,inf,10465,106007
138575,[106007],32769.0,inf,24088,106007
138576,[90872],32769.0,inf,21029,90872
138577,[90872],32769.0,inf,31887,90872
138578,[90872],32769.0,inf,32762,90872
138579,[90873],32769.0,inf,528,90873
138580,[90873],32769.0,inf,22669,90873
138581,[90874],32769.0,inf,31167,90874
138582,[90874],32769.0,inf,31830,90874
138583,[90875],32769.0,inf,286,90875
138584,[90875],32769.0,inf,11381,90875
138585,[90875],32769.0,inf,15165,90875
138586,[90875],32769.0,inf,16330,90875
138587,[90875],32769.0,inf,24074,90875
138588,[90875],32769.0,inf,26920,90875
138589,[90875],32769.0,inf,31283,90875
138590,[90875],32769.0,inf,31875,90875
138591,[90876],32769.0,inf,3892,90876
138592,[90876],32769.0,inf,29997,90876
138593,[90877],32769.0,inf,6212,90877
138594,[90877],32769.0,inf,20613,90877
138595,[85137],32769.0,inf,14357,85137
138596,[90879],32769.0,inf,15834,90879
138597,[90879],32769.0,inf,15886,90879
138598,[90879],32769.0,inf,26391,90879
138599,[90880],32769.0,inf,17159,90880
138600,[90880],32769.0,inf,17870,90880
138601,[90880],32769.0,inf,22598,90880
138602,[90880],32769.0,inf,29476,90880
138603,[90880],32769.0,inf,29640,90880
138604,[85138],32769.0,inf,32149,85138
138605,[90882],32769.0,inf,18924,90882
138606,[90882],32769.0,inf,25899,90882
138607,[90883],32769.0,inf,2452,90883
138608,[90883],32769.0,inf,6930,90883
138609,[90883],32769.0,inf,7522,90883
138610,[90883],32769.0,inf,10493,90883
138611,[90883],32769.0,inf,12937,90883
138612,[90883],32769.0,inf,17490,90883
138613,[90883],32769.0,inf,31593,90883
138614,[90884],32769.0,inf,5040,90884
138615,[90884],32769.0,inf,8213,90884
138616,[90884],32769.0,inf,14220,90884
138617,[90884],32769.0,inf,15987,90884
138618,[90884],32769.0,inf,19613,90884
138619,[90884],32769.0,inf,25609,90884
138620,[90884],32769.0,inf,32429,90884
138621,[85140],32769.0,inf,10049,85140
138622,[90886],32769.0,inf,12040,90886
138623,[90886],32769.0,inf,14475,90886
138624,[90886],32769.0,inf,15020,90886
138625,[90886],32769.0,inf,21797,90886
138626,[90887],32769.0,inf,16384,90887
138627,[90887],32769.0,inf,22359,90887
138628,[90887],32769.0,inf,28259,90887
138629,[90888],32769.0,inf,7298,90888
138630,[90888],32769.0,inf,7414,90888
138631,[90889],32769.0,inf,10415,90889
138632,[90889],32769.0,inf,15143,90889
138633,[90889],32769.0,inf,20847,90889
138634,[90889],32769.0,inf,24247,90889
138635,[90889],32769.0,inf,24370,90889
138636,[90889],32769.0,inf,28228,90889
138637,[82025],32769.0,inf,17308,82025
138638,[78331],32769.0,inf,15018,78331
138639,[90892],32769.0,inf,2866,90892
138640,[90892],32769.0,inf,5383,90892
138641,[90892],32769.0,inf,14952,90892
138642,[90893],32769.0,inf,4531,90893
138643,[90893],32769.0,inf,17960,90893
138644,[90893],32769.0,inf,20476,90893
138645,[90893],32769.0,inf,21983,90893
138646,[90893],32769.0,inf,24053,90893
138647,[90893],32769.0,inf,29599,90893
138648,[90893],32769.0,inf,29899,90893
138649,[90893],32769.0,inf,31282,90893
138650,[90893],32769.0,inf,31447,90893
138651,[90893],32769.0,inf,32170,90893
138652,[90894],32769.0,inf,10200,90894
138653,[90894],32769.0,inf,15235,90894
138654,[90894],32769.0,inf,16351,90894
138655,[90894],32769.0,inf,17518,90894
138656,[90894],32769.0,inf,27564,90894
138657,[90895],32769.0,inf,11165,90895
138658,[90895],32769.0,inf,30986,90895
138659,[90896],32769.0,inf,14004,90896
138660,[90896],32769.0,inf,14200,90896
138661,[90896],32769.0,inf,25943,90896
138662,[90896],32769.0,inf,26618,90896
138663,[90896],32769.0,inf,29181,90896
138664,[90897],32769.0,inf,16868,90897
138665,[90897],32769.0,inf,21705,90897
138666,[85144],32769.0,inf,17320,85144
138667,[85144],32769.0,inf,28333,85144
138668,[90900],32769.0,inf,6966,90900
138669,[90900],32769.0,inf,14036,90900
138670,[79942],32769.0,inf,17251,79942
138671,[90902],32769.0,inf,3601,90902
138672,[90902],32769.0,inf,15769,90902
138673,[90902],32769.0,inf,18326,90902
138674,[90902],32769.0,inf,24068,90902
138675,[90902],32769.0,inf,26716,90902
138676,[90902],32769.0,inf,29909,90902
138677,[90902],32769.0,inf,30863,90902
138678,[90902],32769.0,inf,31842,90902
138679,[90903],32769.0,inf,4304,90903
138680,[90903],32769.0,inf,4933,90903
138681,[90903],32769.0,inf,9030,90903
138682,[90903],32769.0,inf,12317,90903
138683,[90903],32769.0,inf,14738,90903
138684,[90903],32769.0,inf,15992,90903
138685,[90903],32769.0,inf,16621,90903
138686,[90903],32769.0,inf,20299,90903
138687,[90903],32769.0,inf,31957,90903
138688,[90904],32769.0,inf,20316,90904
138689,[90904],32769.0,inf,22034,90904
138690,[90904],32769.0,inf,22086,90904
138691,[90904],32769.0,inf,23672,90904
138692,[90905],32769.0,inf,10556,90905
138693,[90905],32769.0,inf,11439,90905
138694,[90905],32769.0,inf,25248,90905
138695,[90906],32769.0,inf,11622,90906
138696,[90906],32769.0,inf,12612,90906
138697,[90906],32769.0,inf,14465,90906
138698,[90906],32769.0,inf,15288,90906
138699,[90906],32769.0,inf,21775,90906
138700,[90906],32769.0,inf,32530,90906
138701,[82032],32769.0,inf,18812,82032
138702,[68962],32769.0,inf,7962,68962
138703,[90909],32769.0,inf,220,90909
138704,[90909],32769.0,inf,1623,90909
138705,[90909],32769.0,inf,10479,90909
138706,[90909],32769.0,inf,13518,90909
138707,[90909],32769.0,inf,15023,90909
138708,[90909],32769.0,inf,15858,90909
138709,[90909],32769.0,inf,20767,90909
138710,[90909],32769.0,inf,23081,90909
138711,[90909],32769.0,inf,24484,90909
138712,[90909],32769.0,inf,24600,90909
138713,[90910],32769.0,inf,3084,90910
138714,[90910],32769.0,inf,10235,90910
138715,[90910],32769.0,inf,18146,90910
138716,[90911],32769.0,inf,13057,90911
138717,[106149],32769.0,inf,13093,106149
138718,[106149],32769.0,inf,20550,106149
138719,[90911],32769.0,inf,13806,90911
138720,[90911],32769.0,inf,14007,90911
138721,[90911],32769.0,inf,14506,90911
138722,[90911],32769.0,inf,15920,90911
138723,[90911],32769.0,inf,16411,90911
138724,[90911],32769.0,inf,20586,90911
138725,[90911],32769.0,inf,26184,90911
138726,[90911],32769.0,inf,27757,90911
138727,[90911],32769.0,inf,29439,90911
138728,[90912],32769.0,inf,17843,90912
138729,[90912],32769.0,inf,18929,90912
138730,[90912],32769.0,inf,19341,90912
138731,[85153],32769.0,inf,27349,85153
138732,[90914],32769.0,inf,4064,90914
138733,[90914],32769.0,inf,32179,90914
138734,[85154],32769.0,inf,20571,85154
138735,[90916],32769.0,inf,6405,90916
138736,[90916],32769.0,inf,17116,90916
138737,[90917],32769.0,inf,312,90917
138738,[90917],32769.0,inf,1432,90917
138739,[90917],32769.0,inf,6671,90917
138740,[90917],32769.0,inf,8592,90917
138741,[90917],32769.0,inf,19168,90917
138742,[90918],32769.0,inf,971,90918
138743,[90918],32769.0,inf,1399,90918
138744,[90918],32769.0,inf,7538,90918
138745,[90918],32769.0,inf,12480,90918
138746,[90918],32769.0,inf,12674,90918
138747,[90918],32769.0,inf,12869,90918
138748,[90918],32769.0,inf,14244,90918
138749,[90918],32769.0,inf,15950,90918
138750,[90918],32769.0,inf,19243,90918
138751,[90918],32769.0,inf,26883,90918
138752,[90919],32769.0,inf,2634,90919
138753,[90919],32769.0,inf,10840,90919
138754,[90919],32769.0,inf,19330,90919
138755,[90920],32769.0,inf,5737,90920
138756,[90920],32769.0,inf,8688,90920
138757,[90920],32769.0,inf,12147,90920
138758,[90921],32769.0,inf,16961,90921
138759,[90921],32769.0,inf,20783,90921
138760,[90921],32769.0,inf,24158,90921
138761,[90922],32769.0,inf,21960,90922
138762,[90922],32769.0,inf,27402,90922
138763,[82035],32769.0,inf,4671,82035
138764,[90924],32769.0,inf,448,90924
138765,[90924],32769.0,inf,1199,90924
138766,[90924],32769.0,inf,5304,90924
138767,[90924],32769.0,inf,10265,90924
138768,[90924],32769.0,inf,16139,90924
138769,[90924],32769.0,inf,20858,90924
138770,[90924],32769.0,inf,22444,90924
138771,[90924],32769.0,inf,25288,90924
138772,[90924],32769.0,inf,32048,90924
138773,[90925],32769.0,inf,10816,90925
138774,[90925],32769.0,inf,16414,90925
138775,[90926],32769.0,inf,21901,90926
138776,[90926],32769.0,inf,22628,90926
138777,[90926],32769.0,inf,23810,90926
138778,[85158],32769.0,inf,31041,85158
138779,[90928],32769.0,inf,1111,90928
138780,[90928],32769.0,inf,3374,90928
138781,[90928],32769.0,inf,20884,90928
138782,[90929],32769.0,inf,11773,90929
138783,[90929],32769.0,inf,16665,90929
138784,[85159],32769.0,inf,18147,85159
138785,[85159],32769.0,inf,28161,85159
138786,[90932],32769.0,inf,12091,90932
138787,[90932],32769.0,inf,30900,90932
138788,[85160],32769.0,inf,20790,85160
138789,[90934],32769.0,inf,1871,90934
138790,[90934],32769.0,inf,11611,90934
138791,[90934],32769.0,inf,13184,90934
138792,[90934],32769.0,inf,18878,90934
138793,[90934],32769.0,inf,19674,90934
138794,[90934],32769.0,inf,25810,90934
138795,[90934],32769.0,inf,31163,90934
138796,[69682],32769.0,inf,21729,69682
138797,[90936],32769.0,inf,569,90936
138798,[90936],32769.0,inf,18476,90936
138799,[90936],32769.0,inf,20320,90936
138800,[106231],32769.0,inf,21385,106231
138801,[106231],32769.0,inf,21690,106231
138802,[90936],32769.0,inf,23332,90936
138803,[90936],32769.0,inf,24660,90936
138804,[90936],32769.0,inf,25460,90936
138805,[90936],32769.0,inf,25962,90936
138806,[90937],32769.0,inf,2362,90937
138807,[90937],32769.0,inf,4753,90937
138808,[90937],32769.0,inf,17567,90937
138809,[90937],32769.0,inf,30864,90937
138810,[90938],32769.0,inf,5133,90938
138811,[90938],32769.0,inf,9816,90938
138812,[90938],32769.0,inf,13923,90938
138813,[90938],32769.0,inf,17394,90938
138814,[90938],32769.0,inf,25831,90938
138815,[90939],32769.0,inf,5496,90939
138816,[90939],32769.0,inf,29530,90939
138817,[90940],32769.0,inf,5900,90940
138818,[90940],32769.0,inf,9142,90940
138819,[90940],32769.0,inf,11473,90940
138820,[90940],32769.0,inf,18839,90940
138821,[90940],32769.0,inf,22142,90940
138822,[90940],32769.0,inf,26637,90940
138823,[90941],32769.0,inf,8125,90941
138824,[90941],32769.0,inf,13045,90941
138825,[90941],32769.0,inf,19535,90941
138826,[90942],32769.0,inf,5214,90942
138827,[90942],32769.0,inf,25973,90942
138828,[79950],32769.0,inf,9040,79950
138829,[85167],32769.0,inf,10482,85167
138830,[85167],32769.0,inf,30497,85167
138831,[90946],32769.0,inf,506,90946
138832,[90946],32769.0,inf,804,90946
138833,[90946],32769.0,inf,1578,90946
138834,[90946],32769.0,inf,1986,90946
138835,[90946],32769.0,inf,7787,90946
138836,[90946],32769.0,inf,13889,90946
138837,[90946],32769.0,inf,16080,90946
138838,[90946],32769.0,inf,17317,90946
138839,[90946],32769.0,inf,26396,90946
138840,[90946],32769.0,inf,29789,90946
138841,[90947],32769.0,inf,4240,90947
138842,[90947],32769.0,inf,9276,90947
138843,[90948],32769.0,inf,9363,90948
138844,[90948],32769.0,inf,20804,90948
138845,[85168],32769.0,inf,20361,85168
138846,[90950],32769.0,inf,1053,90950
138847,[90950],32769.0,inf,17466,90950
138848,[90951],32769.0,inf,1395,90951
138849,[90951],32769.0,inf,1523,90951
138850,[90951],32769.0,inf,7828,90951
138851,[90951],32769.0,inf,9351,90951
138852,[90951],32769.0,inf,13031,90951
138853,[90951],32769.0,inf,15057,90951
138854,[90952],32769.0,inf,15750,90952
138855,[90952],32769.0,inf,19387,90952
138856,[90952],32769.0,inf,26159,90952
138857,[90952],32769.0,inf,31655,90952
138858,[90953],32769.0,inf,26109,90953
138859,[90953],32769.0,inf,28159,90953
138860,[90953],32769.0,inf,29819,90953
138861,[90954],32769.0,inf,8724,90954
138862,[90954],32769.0,inf,16124,90954
138863,[90955],32769.0,inf,23802,90955
138864,[90955],32769.0,inf,29062,90955
138865,[90956],32769.0,inf,747,90956
138866,[90956],32769.0,inf,2502,90956
