regime1,regime2,n,phylometric,statistic,p,epoch,mut_distn
spatial structure,weak selection,30,colless-like index,3.0,2.3534209951215346e-06,0,default
spatial structure,weak selection,30,mean pairwise distance,78.0,0.0014839276312951777,0,default
spatial structure,weak selection,30,sum pairwise distance,202.0,0.5304400912497492,0,default
spatial structure,weak selection,30,mean evolutionary distinctiveness,151.0,0.09367559653193051,0,default
strong selection,ecology,30,colless-like index,177.0,0.25364409754600126,0,default
strong selection,ecology,30,mean pairwise distance,182.0,0.29894375201959067,0,default
strong selection,ecology,30,sum pairwise distance,90.0,0.003378854437718857,0,default
strong selection,ecology,30,mean evolutionary distinctiveness,61.0,0.00041955098606127764,0,default
strong selection,"ecology, spatial",30,colless-like index,20.0,1.2380795614564472e-05,0,default
strong selection,"ecology, spatial",30,mean pairwise distance,17.0,9.315658591105142e-06,0,default
strong selection,"ecology, spatial",30,sum pairwise distance,0.0,1.7343976283205784e-06,0,default
strong selection,"ecology, spatial",30,mean evolutionary distinctiveness,1.0,1.9209211049031396e-06,0,default
strong selection,plain,30,colless-like index,225.0,0.8774027283940786,0,default
strong selection,plain,30,mean pairwise distance,138.0,0.051930665029697155,0,default
strong selection,plain,30,sum pairwise distance,181.0,0.2894770717054542,0,default
strong selection,plain,30,mean evolutionary distinctiveness,189.0,0.37093530784512463,0,default
strong selection,"rich ecology, spatial",30,colless-like index,21.0,1.360110796799097e-05,0,default
strong selection,"rich ecology, spatial",30,mean pairwise distance,3.0,2.3534209951215346e-06,0,default
strong selection,"rich ecology, spatial",30,sum pairwise distance,0.0,1.7343976283205784e-06,0,default
strong selection,"rich ecology, spatial",30,mean evolutionary distinctiveness,0.0,1.7343976283205784e-06,0,default
strong selection,weak ecology,30,colless-like index,162.5,0.14991781458851802,0,default
strong selection,weak ecology,30,mean pairwise distance,208.0,0.6143145637885868,0,default
strong selection,weak ecology,30,sum pairwise distance,223.0,0.8450804241615161,0,default
strong selection,weak ecology,30,mean evolutionary distinctiveness,177.0,0.25364409754600126,0,default
strong selection,"weak ecology, spatial",30,colless-like index,74.0,0.0011138009078172067,0,default
strong selection,"weak ecology, spatial",30,mean pairwise distance,176.0,0.24519030932096386,0,default
strong selection,"weak ecology, spatial",30,sum pairwise distance,79.0,0.0015927015020870082,0,default
strong selection,"weak ecology, spatial",30,mean evolutionary distinctiveness,43.0,9.711048976071607e-05,0,default
strong selection,weak selection,30,colless-like index,172.0,0.21335807338945145,0,default
strong selection,weak selection,30,mean pairwise distance,183.0,0.30861485052601767,0,default
strong selection,weak selection,30,sum pairwise distance,192.0,0.4048347221574208,0,default
strong selection,weak selection,30,mean evolutionary distinctiveness,177.0,0.25364409754600126,0,default
weak ecology,ecology,30,colless-like index,111.0,0.012452560438554458,0,default
weak ecology,ecology,30,mean pairwise distance,232.0,0.9917945644340904,0,default
weak ecology,ecology,30,sum pairwise distance,157.0,0.12044472790832522,0,default
weak ecology,ecology,30,mean evolutionary distinctiveness,157.0,0.12044472790832522,0,default
weak ecology,"weak ecology, spatial",30,colless-like index,57.0,0.00030649986921763576,0,default
weak ecology,"weak ecology, spatial",30,mean pairwise distance,132.0,0.038723026479358956,0,default
weak ecology,"weak ecology, spatial",30,sum pairwise distance,106.0,0.0092710251720259,0,default
weak ecology,"weak ecology, spatial",30,mean evolutionary distinctiveness,84.0,0.0022551238907870907,0,default
weak ecology,weak selection,30,colless-like index,190.0,0.38203416302245696,0,default
weak ecology,weak selection,30,mean pairwise distance,230.0,0.958990172136891,0,default
weak ecology,weak selection,30,sum pairwise distance,219.0,0.7812637101499429,0,default
weak ecology,weak selection,30,mean evolutionary distinctiveness,222.0,0.8290130316946699,0,default
"weak ecology, spatial",ecology,30,colless-like index,88.0,0.002957462130717483,0,default
"weak ecology, spatial",ecology,30,mean pairwise distance,121.0,0.02182672159602272,0,default
"weak ecology, spatial",ecology,30,sum pairwise distance,155.0,0.11092566512553104,0,default
"weak ecology, spatial",ecology,30,mean evolutionary distinctiveness,128.0,0.03160338164205514,0,default
"weak ecology, spatial",weak selection,30,colless-like index,56.0,0.0002830789435165413,0,default
"weak ecology, spatial",weak selection,30,mean pairwise distance,113.0,0.013974564120258317,0,default
"weak ecology, spatial",weak selection,30,sum pairwise distance,105.0,0.008729667753602288,0,default
"weak ecology, spatial",weak selection,30,mean evolutionary distinctiveness,61.0,0.00041955098606127764,0,default
