quality,n,phylometric,statistic,p,regime,epoch,mut_distn
10% resolution,50,mean_evolutionary_distinctiveness,637.0,0.9961489139450291,rich ecology,2,np.random.exponential
3% resolution,50,mean_pairwise_distance,330.0,0.0029937086144750068,rich ecology,2,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,rich ecology,2,np.random.exponential
1% resolution,50,mean_pairwise_distance,309.0,0.0015186178609486684,rich ecology,2,np.random.exponential
10% resolution,50,mean_pairwise_distance,134.0,1.1713353361032e-06,rich ecology,2,np.random.exponential
3% resolution,50,sum_distance,637.0,0.9961489139450291,rich ecology,2,np.random.exponential
33% resolution,50,sum_distance,626.0,0.9116062720674252,rich ecology,2,np.random.exponential
1% resolution,50,sum_distance,613.0,0.8130405737621077,rich ecology,2,np.random.exponential
10% resolution,50,sum_distance,619.0,0.8582630586832802,rich ecology,2,np.random.exponential
1% resolution,50,colless_like_index,561.0,0.46022535633648,spatial structure,2,np.random.exponential
33% resolution,50,colless_like_index,262.0,0.00028917828473891855,spatial structure,2,np.random.exponential
10% resolution,50,colless_like_index,525.0,0.27748171276573774,spatial structure,2,np.random.exponential
3% resolution,50,colless_like_index,573.0,0.5335234365917243,spatial structure,2,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,615.0,0.8280534430667692,spatial structure,2,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,582.0,0.592126527158545,spatial structure,2,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,612.0,0.805559457241567,spatial structure,2,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,622.0,0.8810598365200165,spatial structure,2,np.random.exponential
1% resolution,50,mean_pairwise_distance,544.0,0.366748018977068,spatial structure,2,np.random.exponential
33% resolution,50,mean_pairwise_distance,112.0,3.920086785268383e-07,spatial structure,2,np.random.exponential
10% resolution,50,mean_pairwise_distance,403.0,0.023592951063958378,spatial structure,2,np.random.exponential
3% resolution,50,mean_pairwise_distance,523.0,0.26902944110197013,spatial structure,2,np.random.exponential
1% resolution,50,sum_distance,608.0,0.7758190390045979,spatial structure,2,np.random.exponential
33% resolution,50,sum_distance,582.0,0.592126527158545,spatial structure,2,np.random.exponential
10% resolution,50,sum_distance,617.0,0.8431293969609626,spatial structure,2,np.random.exponential
3% resolution,50,sum_distance,619.0,0.8582630586832802,spatial structure,2,np.random.exponential
10% resolution,50,colless_like_index,104.0,2.6045288894507434e-07,strong selection,2,np.random.exponential
3% resolution,50,colless_like_index,120.0,5.866171908820745e-07,strong selection,2,np.random.exponential
33% resolution,50,colless_like_index,72.0,4.790150071767064e-08,strong selection,2,np.random.exponential
1% resolution,50,colless_like_index,134.0,1.1713353361032e-06,strong selection,2,np.random.exponential
