id,ancestor_list,origin_time,destruction_time,num_orgs,tot_orgs,num_offspring,total_offspring,depth,sequence
25167166,[25165213],99827,99865,0,1,1,4,5980,xwjagcvajnbluyywbbmbubbbnwojfsuvvcnfvyokdzjknamcwduvuvjdmvyvrsxzipjpwlxcvncxmljcsmvwbxbnwvjzudmyboyzvvvvfcjvvgash
25162880,[25160938],99811,99864,0,1,1,4,5968,xwljagcvajmbtwjyyaybnbuxzbnwowflivvvifvylswcrkoaccwdivjvximvyvarxzkmupwlpxvfzsmijclovrbtbwwvezuujyqyzvvvvfcjvvgaox
25168611,[25166881],99831,99864,0,1,1,5,5973,xwtjagcvslnanvyhojaybvrvkvdulqcqsyvbvftmamjiciaryjomciylzcpavokvpfkucsscocjiokltaubsbvlcuvbptudvjalmzvvvvfcjvvgaiq
25208100,[25206207],99982,99992,0,1,1,2,5970,xwjjagcvkjabteyyaybfbuyzbnwxwzlfvvvufvylzxcrkmaccwdivxvximvwvasbdibupwlpcvftwmdoctsvimtbwwequomyqyzvvvvfcjvvgrooxwjjagc
25201313,[25191816],99957,99966,0,1,1,2,5982,xwtjagcvslnawvybyjaybvsvkdwlqcdsrvbvmomamoiciapujomcizlzcpwvokvwokucsscocsiokitabpsbvlcbvuptbdvjalezvvvvfcjvvgaji
25177775,[25175108],99867,99892,0,1,1,23,5972,xwjjagcwanbtlbyyayvmbutbbnwojfmuvvvnjvyoztcrkntmcwduhqvnkmvyvtslxibupwlpcvfcsmljctmvrbtbwwvlzudoyqyzvvvvfcjvvgaox
25185932,[25175187],99897,99904,0,1,1,4,5943,xwrjagcvvxqsxvytyyazaxxvavywcwdjlmbvvyzxvukoauovzancvxtyojzwbbvsfswbnnwyoccidumcbubkjxjbrcrvbzuayyukzvvvvfcjvvgabz
25152760,[25145020],99772,99864,0,1,1,7,5931,xwrjagcvvozqrvytyuazacxjvqvrcwmabmbmvzvkvuuospfovancvxucojzfblvyfhtbonwyecbyiusobuzowxjdlclvbllayykyzvvvvfcjvvgafi
25172304,[25157891],99846,99864,0,1,1,10,5971,xwjjagcvajzbtljyyaywmbutzbnljwfucvvvufvybzdcjsotqcwdcvuvximvxvzsbzipupwlpcvftrmlpctovnbnwqvezuomyqyzvvvvfcjvvgavxxwjjagc
25168909,[25167012],99833,99863,0,1,1,5,5976,xwmjagcvajnltluyytybzbuibbnwobwmuvvvnjaywzdjrhekwccduflvnimlyvtskzibqpybpcvfcsojcamvopibwwvozumyqyzvvvvfcjvvgnotxwmjggcvajn
25162004,[25157966],99806,99863,0,1,1,1,5967,xwtjagcvbmnawvybyjaybvlvkdwlqcsribvmomamricrarbomciqlzcswvokvwowucisczcbiokitazpsbvlcbvzptudvkilczvvvvfcjvvgaiwxwtjagc
25163452,[25159955],99812,99863,0,1,2,10,5978,xwjjagcvafnbtlbyyayvmbutbbnwojfmuvyvnpvyozxcrkntmcwvuhuvbkmvxvtsbxibuknlpcvfcsmjjkpmvrbtbwwklzudoyqyzvvvvfcjvvgaox
25172489,[25168729],99846,99863,0,1,1,5,5953,xxwjjagcvajbbtkuylayufbphbznwnhfmuvvduvyyzdcqknamcwluvunvjimvkvtubpikupwlpvfcsbljctmvjbvlwwvozuwltqyzvvvvfcjvgao
25164163,[25161715],99814,99863,0,1,1,46,5972,xwjjagcvajnbtluyypybebutbbnwkjfuvvvneyfpdkckefmccfuvuvbimfpvtpypiqrpwlpcvrbsmljctmvrbtbsavozudnyqyzvvvvfcjvvgaox
25187467,[25167987],99903,99934,0,1,1,4,5976,xwjjagcvafnbtlbyyayvbbntbbnwojftuyvvnsvroztcrkntmxwhuhuvbkmvyvtrbxibupwlpcvfcsmjjktmvrbtbwwvlzudoyqyzvvvvfcjvvgaoxxwjjagcvafn
25165720,[25163655],99821,99863,0,1,1,2,5956,xwbpjagcvdalwvzpyymwsdvlvadcyafwcxvvdjcvopsmczwwaicbpjzzewyuvlsdxtsqioaviyiouppkvdvqeaxuacurdicyyeuzvvvvfcjvvgapx
25168099,[25166613],99830,99863,0,1,1,4,5937,xwrjagcvvwztrvytyuaoacxmvqvywnwysbmbvvzvivuaokxbwvencvipcobzuqlvhfhwlnnwyacbyhusobqzbjxhulccvexbdyyuyzvvvvfcjvvgalb
25174438,[25172692],99854,99863,0,1,1,3,5981,xwjjagcvafnbtlbyyayvmbutbbnwojfmuvyvnpvyozxcrkntmcwvuhuvbkmvxvtsbxibuknlpcvfcsmjjkpmvrbtbwwklzudoyqyzvvvvfcjvvgaoxxwjjagcvafn
25171545,[25164418],99844,99862,0,1,1,3,5977,xwjjagcvajnbtcuyyaybmbutbanwzjfmuvvvjdvyozohrxnaccbduvuvjhivrvfsbzibuiwlpovvsomfjctmvrbtbswfozultyqyzvvvvfcjvvgaox
25171775,[25159759],99844,99862,0,1,1,6,5968,xwtjagcvsinanvybyxaybvrvkvdslmcusevbvmpmaxxiciarbjzmciqlzcpavokvwfkunpscousiokltabpsbvlcsvzztudvjalczvvvvfcjvvgaiy
25164913,[25160998],99818,99862,0,1,2,6,5974,xwtjagcvscnanvwbyjaybrvkvdklzeusrvbvfprazjilbyryjomciypzccavokvffkupsscocsxokltaubsbvpcbvnptudvjaoczvvvvfcjvvgaiy
25207646,[25206504],99981,99992,0,1,1,2,5983,xwtjagcvslnanvnbyjaybrvkvdlwzeusuvbvfnrakoicbyryjidciypzcpavokvffkupsscopsxokltaubsbvpzbvnptudvjkokzvvvvfcjvvgaiy
25183795,[25179351],99889,99901,0,1,1,5,5956,xwtjagcvvlnvonvyhytwybvpvavxllwmamyvzvdtiamxcatatctcecialzphmvydviokyyzoclcweijltlcznbedcdkzkoqnvzalczvvvvfcjvvgapxxwtjagcvvlnvonvyhytwybvpvavxllwmamy
25169612,[25167807],99836,99862,0,1,1,12,5966,xwjjagcvajzbtljyyaymfbutzbnwoxflfvvvufvwlzccrkmacpxrivxvxilvdvasbziyupwlpcvftsmdjcfsvibtbwwvewuomyqyzvvvvfcjvvgaox
25171847,[25170062],99844,99862,0,1,1,7,5980,xwtjagcvqlnanvybyjpzbvrvkvdulqcusrvbvfdmamjiciaryodciylzcpavokvffkuqrscodmilokttaubsbvlcdvnptuqvprkczvvvvfcjvvgaiy
25167637,[25164713],99829,99862,0,1,2,34,5935,xwrjagcvvwztrvytyuaoacxmvqvywnwysbmbvvzvivuaokxbwvencvipcouzublvhfhwbnnwyacbdmusobqzbjxjilccvexbdyyuyzvvvvfcjvvgalb
25163456,[25159102],99812,99862,0,1,1,8,5958,xwfjagcvajhkhvyiynawqefvcvkecljbdxkvvvrtlurkzfawxozupqzhxwnnkybvwalktvzlcvvpzhmltqjxwflimwpkbuaykcyzvvvvfcjvvgazn
25159972,[25155871],99798,99862,0,1,1,11,5979,xwtjagcvslnonvybyjjybvrvkvjulqcusrabvfpfamjiciryvomcinlmcpakotvbfkupskcocsiokqtaubstvlcbvnptudvyalqzvvvvfcjvvgacj
25170195,[25168630],99838,99862,0,1,2,22,5978,lxwjjagcvafnbtlbyyayvmbutbbnwojfmuvvvnsvyoztcrkntmcwhuhuvbkmvyvtsxxituplpcvfcsfjjktmvrbtbewvyzudoyqyzvvvvfcjvvgaox
25171469,[25169546],99843,99862,0,1,1,5,5969,xwpjagcvhjlwhvzyeayowlqbbyeytjfquvvaufvyoefcrvoaspfevnvkumvbzipozdyavwdzddinqxoojbtbsjxjbmqvkpcckyvyzvvvvfcjvvgagx
25159013,[25156860],99796,99862,0,1,1,9,5969,xwjjagcvafnbtvbyyayvmbutbbnuojfmuvvvnjvyoztcrkntmcwduhuvnkmvyvtslxibupwlpcvfcfmljctmvrbtbwwvlzudoywyzvvvvfcjvvgaoxewjjagc
25171724,[25169738],99844,99862,0,1,1,4,5935,xwrjagcvjvkztmvyyuazayxuvqvgqwwmsbybvvzvkvuaokcflvencvxploczubrvswuwbnnwyacbyfmtobxzbymjifclveofiyyuyzvvvvfcjvvgabu
25171857,[25169149],99844,99862,0,1,1,22,5977,xwtjagcvsinanvybyjaybvrvkvdulqcusradvfpmamjijibsyvomciyezcpavokvffknpslcocsiakltacbtbvjcbvnptudvkalczvvvvfcjvvgaiy
25187864,[25184437],99904,99921,0,1,1,3,5974,xwtjagcvsinbnvybyxaybvrvkvduyqcusevbvmpmaxxiciarbjomciqlzcpavokvwfkunszcoesiokldabpsbvlcbvzptudvjalczvvvvfcjvvgaiy
25173944,[25170228],99852,99862,0,1,1,15,5935,xwrjagcvjvkztyvyyuazaywuvqvyqwwmsbkbvvzvbvsaozcflvencvxploczublvswuwbomwyacfyfusobxabymjilclvepfiyyuyzvvvvfcjvvgabu
25188343,[25184664],99907,99926,0,1,1,3,5984,xwtjagcvllnanvybyjaybvrvkvdzlqcusrvbvudmamjpiiaryodciylzcpavnkvffkrqrscodmilokttaibsbvlcdvnaduqvprkczvvvvfcjvvgaiy
25168802,[25164515],99832,99862,0,1,1,7,5981,xwtjagcvslnonvybyjjybvrvkvjulqcusrabvfpjamjiciryvomcinlmcpavonvbfkupskcicsiokqtaubstvlctvnpxudvyalqzvvvvfcjvvgacjxwtjagc
25172555,[25163603],99846,99870,0,1,1,7,5976,xwjjagcvafkbtlbyyayvmbrtbbnwojfmuvvvnjvyoztcrzntmcwdlhuvnkcvyvtslxibupwlpcvfcsmljctmvrbtbwwvlzudoyqyzvvvvfcjvvgaox
25172692,[25168330],99847,99862,0,1,1,3,5980,xwjjagcvafnbtlbyyayvmbutbbnwojfmuvyvnpvyozxcrkntmcwvuhuvbkmvxvtsbxibuknlpcvfcsmjjkpmvrbtbwwklzudoyqyzvvvvfcjvvgaoxxwjjagcvafn
25176628,[25174701],99862,99878,0,1,1,13,5972,xwjjagcvajnbtluyyaybcbztbbnwfjfmfvvnjvyozscrkntmcwquvuvnicvyvtsbzijupnpcvfjtmljctmvrbsbswvozuamyoyzvvvvfcjvvgaoxxwjjagc
25173920,[25165943],99852,99861,0,1,1,5,5979,xwtjagcvslnanvybyjzybvrvwvdxlqkusrvbvnpsamjicilryjomciylzcpavokvfkkupsscocjboklnouzslvdztvbptudvjalmzvvvvfcjvvgaiq
25171774,[25165577],99844,99861,0,1,1,6,5969,xwtjagcvajzbtljyyaybmbutzbnwjwfcwvvujvplzdcrkoaqcwdcvuvximvyvapbzipupwlpcvfromljctovfwtbwjvuzuomyqyzvvvvfcjvvgaox
25169914,[25159466],99837,99861,0,1,1,10,5978,xwtjagcvflcakvybyjaybvlvxvdhaqcudrvbvmpmpmxicicrbbofcidtzrpavouvcfkuautcocziokfdabksbvlcbvzpaudvraiczvvvvfcjvvgaiy
25165029,[25163425],99819,99861,0,1,1,22,5975,xwtjagcvslnawvybyjaybvsvkdwlqcdsrvbvmomamoiciapujomcizlzcpwvokvwokucsscocsiokitabpsbvlcbvzptbdvjalezvvvvfcjvvgaji
25172255,[25167678],99845,99861,0,1,1,6,5970,xwjjagcvfnotranyynynbutbonwonmxvvvkfvxczocsaocmwddvqvthlvbvysibnwypslpxhvfctmoztctwviuiuwpvyorcvyqyzvvvvfcjvvgadoxwfjagc
25166309,[25160352],99823,99861,0,1,1,15,5977,xwjjagcvujndtluyyaybmbucbbnwijjjwvvvbqvyzwjrkntccwduvulnmmvwvtsbkrbuaolpcvfcsmljctmvrbtbkvvszudmyqyzvvvvfcjvvgabpqgjgagcxwjjagc
25186879,[25182015],99901,99917,0,1,1,8,5973,xwtjagcvsinaavybyoaybvrvkvdslmcusevbvmpmaxxiciarbjzmciqlzcpavokvwfkunsscousiokltabpsbvlusvzztudvjalczvvvvfcjvvgaiy
25163181,[25158615],99812,99861,0,1,1,14,5969,xwjjagcvafnctlbyyayvmbutbbnwojfmuvvvnjvyozdcxkntmcwuhuvnimvyvttbxifupwlpcvucssljctmvrbtzwwvlzudoyqyzvvvvfcjvvgaoxbwjjagc
25205162,[25199228],99972,99989,0,1,1,3,5979,xwtjagcvslhjivybqjaybrvavdulqeusrvovfpyamjiciyryfofciypzcpqvokvrfkupsscocsiokrtaubsbvlcbvnpkudvjmkczvvvvfcjvvgaiy
25189022,[25185447],99909,99922,0,1,1,9,5983,xwtjagcvqfnanvybyjaybvrvkvdulqcusrvbvfdmamjicipryodciylzcpavokvfjkuqrqcodmilokttabsbvlcdvnptuqvprkczvvvvfcjvvgaiyxwtjamc
25172621,[25168679],99846,99861,0,1,1,25,5966,xwtjagcvhhfanvybyhaybvrvovdulucasuvbvmpnfmxicilrbjomcidjztuavxkvwykqpsejocsiikttappsuvlcjvzpjudvncjwzvvvvfcjvvgawy
25173470,[25166965],99851,99861,0,1,1,31,5972,xwtjagcvslnanvybojaybvrvkvdulqcusyvbvftmamjiciaryjomciylzcpavokvpfkupsscocjiokltaubsbvwcuvbptudvjalmzvvvvfcjvvgaiq
25168307,[25158029],99830,99861,0,1,1,5,5967,xwwjagcvojmvtluyyaybybhtbcnwobfiuvuvufvyozdcrkoamcjduvavjimvivatozbbqpqlpcvskzcijcxmvjbbbwnvxxrbmkqfzvvvvfcjvvgard
25173651,[25165010],99852,99861,0,1,1,5,5963,xwijagcvajpbtljyyzybfbutzbnwoxflfvvvrfvwlzccakmaccxdtvxvxiavwvasbziyupwlpcvftsmdjctsvibtbwwvewuomyqyzvvvvfcjvvgaox
25162820,[25152421],99810,99861,0,1,1,23,5972,xwjjagcvajzbtljyeaytmvutzbnwjwfuqvvruavyozdqrkotqcwdkvcvximvkvasbzipcpwlpcvftrmlpctovnbnbsqveduowyqyzvvvvfcjvvgaox
25162077,[25160335],99806,99861,0,1,1,25,5934,xwrjagcvlvkztmvyyuazayxuvbvyqwwmsbkbvvzvvsaozcflvenuvxploczublvswuwbnnwjacbyfusobxmbymjilcleeofiyyuyzvvvvfcjvvgabu
25168358,[25164233],99830,99861,0,1,1,11,5963,xwjjagcvkjabteyyaybfbuyzbnwowzlfvvvufvylzxcrkmaccwdivxvximvwvasbzibupwlpcvftwmdkctsvibtbwwequomyqyzvvvvfcjvvgaooxwjjagc
25170071,[25166846],99837,99861,0,1,1,21,5950,xwpjagcvxfhmivybynaoecfvbvkmuwjzmxvvvvzssousethawbuqwucjziuzskrszwadkrvcpsvvrtwmmjbjxfahqovsxbubybqyzvvvvfcjvvgahq
25171011,[25163238],99841,99860,0,1,1,7,5933,xwrjagcvvozqrvytyuazatxjvqvrcwmabmbmvzvkvuuospfovancvxucojzfblvyfhtbonwyecbyiusobuzowxjdlclvbllayykyzvvvvfcjvvgafi
25165270,[25159209],99820,99860,0,1,1,24,5974,xwjjagcvafnbtlbyyayvbbntbbnwojfmuvvvnsvroztcrkntmcwhuhuvbkmvyvtrbxibupwlpcvfcsmjjktmvrbtbwwvlzudoyqyzvvvvfcjvvgaox
25172522,[25170109],99846,99860,0,1,1,2,5973,xwljagcvajabtweybaybmbuxzbnwywjlivvufvylzdcrkoaccwdfvjvoirvyvasxzimufwlwcvbzsmtjrxovrbtbwwvezuumywyzvvvvfcjvvgaxx
25161126,[25156393],99804,99860,0,1,1,6,5974,xwjjagcvajnbtluyypybebutbbnwojfuvvvniwfpdkckepmcwfuvuvbimfpvtpbpirrewlpcvrbsmljctmvrbtblavozudnyqyzvvvvfcjvvgaox
25177191,[25167155],99864,99885,0,1,1,13,5975,xwjjagcvafkbtlbyyayvmbutbbnwojfmuvvvnjvyoztcrzntmcjduhuvnkmvyvtsfxibupwlpcvfcsmljctmvrbtbwwvlzudoyqyzvvvvfcjvvgaox
25159837,[25155863],99798,99860,0,1,1,29,5974,xwqjagcvojxbtleyyyybmbumbbnwovfmuvvvyjvyozdcrkotmcwdrvuvrimvyvusbzjpcpwlpcvfcsmljctmvnbtbijvojzudmyqyzvvvvfcjvvgapy
25165583,[25163531],99821,99860,0,1,2,71,5942,xwrjagcvvxqsxvytyyazaxxvavywcwtjlmbvvqzxvukoxuovzancvxtyojzwbbvsfswbnnwyoccidumcbubkjxjbrcrvbzuayyuyzvvvvfcjvvgabz
25199778,[25194455],99950,99967,0,1,1,2,5960,xwjjagcvajbbqluyyayufrpubznwxjfmuvvvsvtjzrcqknamcwduvunvjimvyvfsbpibuswepcvfcgmlutctmvjbtbwwvozxwlyiyzvvvvfcjvvgajxxwjjagcvajb
25170556,[25160539],99839,99860,0,1,1,10,5942,xwajagcviovrutvybynaoecfzxvkwfwjfoxvvvuzrsoubqtbawjuwkcowkofsyysdzwetkhvclcvvbzhumkbjxyzluqvxxwobysqyzvvvvfcjvvgambxwajagcviovkutcybynaoe
25171151,[25164626],99842,99860,0,1,1,6,5961,xwxjagcvvlhnnvybylayyvjvbvcjlhhzjrvbvttrascyrnjfktupciufznkavwpsdetdocbqcsteelccfpsbplvnzpfudvuaiczvvvvfcjvvgaqxxwxjsgcvvlhnnvybylayyvjvbvnjlhhzjrvbvceraqc
25166532,[25158297],99823,99860,0,1,1,2,5965,xwljagcvajabtwjyyaybmbuxzbnwowflivvvkfvylsjcrkoaccwdivjvximvyzasxzilupwlplofzsmijctovrbtbwwvezuujyqyzvvvvfcjvgaoxwljagcvajabtwjyyayxwljagcvajabtwjyyay
25201882,[25199880],99958,99988,0,1,1,2,5975,xwjjagcvajlluluyyaydmbhtrtswojfmmvvvucyozpcrlpawcwduvavhimvyvasozibupwlbpvfcscbjcsmvqqbrewnvotfppyqyzvvvvfcjvvgazc
25191427,[25189971],99918,99942,0,1,1,2,5971,xwwjagcvojnvjluyyeyaybhtbcnrobfiuvuvufvzozdcrkoamcjduvavhimvivatozbbuptlpcvfkzcijctmvjbtbwcvoxrbmkqmzvvvvfcjvvgarx
25163484,[25161913],99813,99860,0,1,1,2,5973,xwtjagcvslnawvybyjaybvsvkdwlacdsrvbvmomamoiciapbjozciqlzcpbvokvwokucsscocsiokitabpsbvlcbvzpfbdvjalczvvvvfcjvvgayi
25172932,[25171006],99848,99860,0,1,1,23,5969,xwtjagcvaljmrbzybaybwqusbknwoftxxvvvkmvypzfcrkcoyrwdmvwvozjdyvlsludfylkzfvfmzmujcbwvjbuuwpviokciyqyzfvvvfcjvvgaduxwtjagowaln
25165093,[25162211],99819,99859,0,1,1,9,5978,xwtjagcvqfnanvybyjaybvrvkvdulqcusrvbvfdmamjicipryodciylzcpavokvffkuqrscodmilokttaubsbvlcdvnptuqvprkczvvvvfcjvvgaiy
25156203,[25154195],99784,99859,0,1,1,14,5951,xxwjjagcvajbbtkuylayufbphbznwnhfmuvvduvyyzdcqknamcsluvunvjimvwvtubpikupwlpvfcsbljctmvjbvlwwvozuwltqyzvvvvfcjvgao
25170491,[25168991],99838,99859,0,1,1,10,5976,xwtjagcvqlnanvybyjayqvrvkvdulkcusrvbvfdmamjiciaryodciylzcpavokvffkuprscocsimokltatbsbvlnzvnptucvprknzvvvvfcjvvgaiy
25156016,[25150803],99783,99859,0,1,2,58,5977,xwtjagcvslnanvybyjaybvrvkvdulqcusrabvfpmamjmcilruvoycitlmcbavotvffkuasscocsiskltaubsovlcbvnptkdvyajqzvvvvfcjvvgacp
25171442,[25167682],99843,99859,0,1,1,8,5969,xwtjagcvsinanvybyxaybvrvkvdslmcusevbvmpmaxxiciarbjzmciqlzcpavokvwfkunsscousiokltabpsbvlcsvzztudvjalczvvvvfcjvvgaiy
25163828,[25161786],99813,99871,0,1,1,10,5959,xwfjagcvljhkhvytyjawqefvcvkecljbdxkvvvrtlurkzfawxozupqzhxwnnkybvwalktvzlcvvpzhmltqjxwflimwpkbuaybcyzvvvvfcjvvgazn
25165520,[25161384],99821,99859,0,1,2,50,5971,xwtjagcvsinanvybyxaybvfvkvduyqcusevbvmpmaxxiciarbjomciqlzfpavokvwfkunssconsiokltabpsbvlcbvzptudvjalczvvvvfcjvvgaiy
25195253,[25192672],99933,99989,0,1,2,4,5978,xwjjagcvajzbtljyeaytmvutzbnojwfuqvvruavyozdsrkotqcwdkvcvximvkvasbzipcfwlpsvftrmlpotovnbnbsqvaduowyqqzvvvvfcjvvgaox
25172821,[25160539],99847,99859,0,1,1,8,5942,xwajagcviovrutvybynaoecfzxvkwfwjfmrvvvuzrsoubqtbawjuwkcowkofsyysdzwetkhvclcvvbzhumkbjxyzluqvxxwobysqyzvvvvfcjvvgambxwajagcviovkutcybynaoe
25173391,[25170445],99850,99858,0,1,1,44,5967,xwjjagcvajzbtljyyeybfdutlbnwoxflfvvvufvwlzccrkmacpxrivzvximvdvasbziyupwlpcvftsmdbctsvibtbwwvewnomyqyzvvvvfcjvvgaox
25169149,[25165386],99834,99858,0,1,1,22,5976,xwtjagcvsinanvybyjaybvrvkvdulqcusradvfpmamjijibsyvomciyezcpavokvffknpslcocsiakltacbtbvlcbvnptudvkalczvvvvfcjvvgaiy
25171629,[25167207],99844,99871,0,1,1,3,5977,xwtjagcvslnanvyfyjaybvbvbvdulqcudrvbvbdmamjizinrdpodciylzcpavokvhfkupsscocsixkltaubswvlcbvnptudverkczvvvvfcjvvgaip
25205741,[25204377],99974,99999,0,1,3,5,5980,xwtjagcvajdbtljyyayltbqtzbnwkwfcwvvvufvyludcrkoaqcwtxvuvximvyvvsbzipupwlpcvftjmljcmovnbtiwjvezuomyqyzvvvvfcjvvgaoxxwtjagc
25185059,[25177317],99894,99945,0,1,1,4,5938,xwrjagcvjvkztmvyyuazayxuvqvgqwwmsbyyvvzvkvuaokcflvmncvxploczubrvswuwbnnwyactyfmtobxzbamoqclveofiyyuyzvvvvfcjvvgabfuxwrjagc
25169347,[25166885],99835,99865,0,1,1,24,5979,xwtjagcvqfnanvybyjayqvrvovdulqcusrvbvfdmamjicipryodciylzcpavokvffkuqrscodmilokttaubsbvlcdvnpkuqvprkczvvvvfcjvvgaiy
25170584,[25168522],99839,99857,0,1,1,12,5938,xwtjagcvvoztrvytyuaoajxmvqvywnwyssbmbvvzvivuaokxpwvencvqpcozzublvhfhwbnnwyacbyhusobqzbjxjilccvexbdyyuyzvvvvfcjvvgalbxwrjagcvwoztrvytyuaoacx
25170228,[25162865],99838,99857,0,1,1,15,5934,xwrjagcvjvkztyvyyuazaywuvqvyqwwmsbkbvvzvbvsaozcflvencvxploczublvswuwbomwyacfyfusobxabymjilclvepfiyyuyzvvvvfcjvvgabu
25162425,[25160834],99808,99857,0,1,1,13,5977,xwtjagcvqlnanvybyjaypvrvkvdulqcusrvbvfdmamjiciaryodciylzcpavokvffkuqrscocmilokttakbsbvlcnvnptuqvprkczvvvvfcjvvgaiy
25165774,[25160243],99821,99857,0,1,1,16,5969,xwjagcvslninvybynayfvqvmdjlwcwxyyivatmamksucmatzpcqsuxlqomvzkvwfkpsqcscwizmjlteeoabvpcnvzapwnvslczvvvvfcjvvgaerxwjagcvslsipavrbynasfvqvmvjjlwuwxyyivatmamk
25189763,[25187816],99911,99933,0,1,1,11,5948,xwrjagcvvxqsxvytyyazaxxvavywcotjlmbvvqzxvukoxuovzancvxtyojzwbbvsfswbnnwyoccidymcbubkjxjbrmrvbzuayyuyzvvvvfcjvvgabz
25175708,[25160774],99859,99886,0,1,2,14,5952,xwtjagcvvlnvonvyhytwybvpvavxllwmamyvzvdtiamxcatatctcpcialzphmvydviokypzoclcweinlmlcznbedcnvzkoqnvzalqzvvvvfcjvvgaxx
25169629,[25156679],99836,99857,0,1,1,5,5939,xwrjagcvvxqsxvytyyazaxxvavywcwtjlmbvvyzxvukoauovzancvxtyojzwbbvsfswbnnwyoccidumcbubkjxjbrcrvbzuayyukzvvvvfcjvvgabz
25172181,[25161049],99845,99857,0,1,1,1,5980,xwtjagcvxlcakvybyjaybvlvfvdhaqcudrvbvmpmpmxiciarbbomcidtzrpavouvcfkzautcocziokfdabksbvlcbvzpaudvraiczvvvvfcjvvgaiy
25163238,[25152760],99812,99856,0,1,1,7,5932,xwrjagcvvozqrvytyuazacxjvqvrcwmabmbmvzvkvuuospfovancvxucojzfblvyfhtbonwyecbyiusobuzowxjdlclvbllayykyzvvvvfcjvvgafi
25170892,[25168513],99840,99856,0,1,1,5,5975,xwwjagcvojmvtluyyaybybhtbcnwobtiuvuvufvyozdcrcoamcjduvavjdtvivatozbbuptlpcvfkzciccxmvjbtbwnvyxrbmkqfzvvvvfcjvvgaro
25168750,[25166355],99832,99856,0,1,1,3,5977,xwqjagcvojxbtleyyyytmblmbmnwovfmuvvvujvyozdcrkttmcwduvuvrimvyvusbzjpcpwlpcvfchmljctmvnbtbijvojzudmyqyzvvvvfcjvvgapy
25164635,[25161061],99817,99856,0,1,1,2,5968,xwtjagcvslnanvybyjaybvrvnukueqwusrvbvwfmamoqciaryjomwiqlzcpqvonvwkuplscossiokltabbslvlcyvzptuwvjalczvvvvfcjvvgaiy
25164160,[25159772],99814,99856,0,1,1,5,5972,xwwjagcvojmvtluyyaybybhtbcnwobtiuvuvufvyozdcrcoamcjduvavjdtvivatozbbuptlpcvfkzciycxmvjbtbwnvyxrbmkqfzvvvvfcjvvgaro
25186731,[25184665],99901,99924,0,1,1,4,5980,xwtjagcvscnanvwbyjayervkvdklzeusrvbvfprazjilbyryjomciypzccvokvffkupsscocsuokltaubsbvpcbvnptudvnaoczvvvvfcjvvgaiyxwtjagc
25171642,[25170445],99844,99862,0,1,1,30,5967,xwjjagcvajzbtljyyeybfduylbnwoxflfvvvufvwlzccrkmacpxrpvzvximvdvasbziyupwlpcvftsmdbctsvibtbwwvewnomyqyzvvvvfcjvvgaox
25164705,[25157558],99817,99855,0,1,1,4,5975,xwmjagcvajnltluyytybzbuibbnwobomuvvvnjaywzdjrhekwccduflvnimlyvtszzibupybpcvfcsojcamvopibwwvozumyqyzvvvvfcjvvgnotxwmjagcvajn
25190560,[25186844],99916,99939,0,1,1,6,5962,xwbpjagcvdalwvjyymwddslvadcyafwcuvvpmcvousmczkwaicqpjxxcwyuvvsdktsqyoariiiouepkvdvqzaxuacdadycyyqpzvvvvfcjvvgapx
25175936,[25174190],99860,99883,0,1,1,3,5971,xwtjagcvslnanvybyjaybvrvnukulquusrvbvwfwamoaciaryjomciqlzcpqvonvwkuplscossiokltabbsavlcyvzptuwvjalczvvvvfcjvvgaiy
25172808,[25163452],99847,99855,0,1,1,1,5979,xwjjagcvafnbtlbyyayvmbutbbnwojfmuvyvnpvyozxcrnntmcwvuhuvbkmvxvtsbxibuknipcvfcsmjjkpmvrbtbwwklzudoyqyzvvvvfcjvvgaoxxwjjagcvafn
25167317,[25165520],99828,99855,0,1,1,23,5972,xwtjagcvsinanvybyxaybvfvkvducqcusevbvmomaxxiciarbjomciqlzfpavokvwfkunssconsiokltabpsbvlcbvzptudvjalczvvvvfcjvvgaiy
25164375,[25157937],99815,99855,0,1,2,15,5971,xwtjagcvsinanvybyxaybvrvkvdulqcusevpvmpmaxxiciarbjomciqlzcpavokvwfkmnsscoesiokltabpsbvlcbvzptudvjalczvvvvfcjvvgaiy
25192485,[25190534],99923,99959,0,1,1,4,5987,xwjagcvajvbluyywbbmbwbbbnwojfsuvvcnfvyokdzjknamcwduvuvjdmvyvrsxzipjpwlxcvncxmljcomvwbxbnwvjqudmyboyzvvvvfcjvvgash
25185102,[25183303],99894,99917,0,1,1,6,5962,xwljagcvotnfbhuyyaybyvhtbcnwobfuvtvufvyobdcrkoapyjduvavaivivasozbbupolmcvfkscijctmvqqtbwyvoxlpmiqmzvvvvfcjcvvgaroxwijakc
25204899,[25203144],99970,99981,0,1,1,2,5985,xwtjagcvxinacvybyjaybvrvkvdulqcusradvfpmamxijibsyvomciyezcpavbkvffknpslcocsiakltacbtbvjcbvnptudvkalczvvvvfcjvvgaiy
25172302,[25155009],99846,99855,0,1,1,3,5967,xwtjagcvsnnanvybyxaybvrvkvdulqcusevbvmpmaxxiciarbjomcnqlzcpavokvwfkunsscoesiokltabpsbvlcbvzptudvjalczvvvvfcjvvgaiy
