quality,n,phylometric,statistic,p,regime,epoch,mut_distn
10% resolution,50,mean_evolutionary_distinctiveness,621.0,0.8734489877977527,8 niche ecology,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,635.0,0.9807463639015632,8 niche ecology,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,549.0,0.3929303880925773,8 niche ecology,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,622.0,0.8810598365200165,8 niche ecology,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,225.0,6.83442644844734e-05,8 niche ecology,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,628.0,0.9269315130521094,8 niche ecology,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,8 niche ecology,7,np.random.exponential
1% resolution,50,num_ancestors,417.5,0.033687245368457165,8 niche ecology,7,np.random.exponential
10% resolution,50,num_ancestors,203.5,2.7945135769881433e-05,8 niche ecology,7,np.random.exponential
3% resolution,50,num_ancestors,613.5,0.8167792000909738,8 niche ecology,7,np.random.exponential
33% resolution,50,num_ancestors,0.0,7.550097219539461e-10,8 niche ecology,7,np.random.exponential
10% resolution,50,colless_like_index,488.0,0.1489739508366709,plain,7,np.random.exponential
3% resolution,50,colless_like_index,605.0,0.7537249310173678,plain,7,np.random.exponential
33% resolution,50,colless_like_index,79.0,6.992792915521651e-08,plain,7,np.random.exponential
1% resolution,50,colless_like_index,636.0,0.9884471006904338,plain,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,619.0,0.8582630586832802,plain,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,637.0,0.9961489139450291,plain,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,563.0,0.4720366364421994,plain,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,630.0,0.9422839110260988,plain,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,159.0,3.854195206010719e-06,plain,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,464.0,0.09396487281109463,plain,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,plain,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,635.0,0.9807463639015632,plain,7,np.random.exponential
10% resolution,50,num_ancestors,443.5,0.06110032021790758,plain,7,np.random.exponential
3% resolution,50,num_ancestors,421.5,0.03705397039450606,plain,7,np.random.exponential
33% resolution,50,num_ancestors,0.0,7.551804758280675e-10,plain,7,np.random.exponential
1% resolution,50,num_ancestors,390.5,0.01710628155071308,plain,7,np.random.exponential
33% resolution,50,colless_like_index,4.0,9.634403725281619e-10,weak 4 niche ecology,7,np.random.exponential
1% resolution,50,colless_like_index,609.0,0.7832252432554863,weak 4 niche ecology,7,np.random.exponential
3% resolution,50,colless_like_index,563.0,0.4720366364421994,weak 4 niche ecology,7,np.random.exponential
10% resolution,50,colless_like_index,335.0,0.0034990021981686206,weak 4 niche ecology,7,np.random.exponential
33% resolution,50,mean_evolutionary_distinctiveness,522.0,0.2648702686053157,weak 4 niche ecology,7,np.random.exponential
1% resolution,50,mean_evolutionary_distinctiveness,635.0,0.9807463639015632,weak 4 niche ecology,7,np.random.exponential
3% resolution,50,mean_evolutionary_distinctiveness,614.0,0.8205387894383639,weak 4 niche ecology,7,np.random.exponential
10% resolution,50,mean_evolutionary_distinctiveness,632.0,0.9576577827172162,weak 4 niche ecology,7,np.random.exponential
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak 4 niche ecology,7,np.random.exponential
1% resolution,50,mean_pairwise_distance,565.0,0.48401305106093695,weak 4 niche ecology,7,np.random.exponential
3% resolution,50,mean_pairwise_distance,452.0,0.0733441481003208,weak 4 niche ecology,7,np.random.exponential
10% resolution,50,mean_pairwise_distance,88.0,1.1299671677369374e-07,weak 4 niche ecology,7,np.random.exponential
33% resolution,50,num_ancestors,0.0,7.551804758280675e-10,weak 4 niche ecology,7,np.random.exponential
1% resolution,50,num_ancestors,392.0,0.017789214094448308,weak 4 niche ecology,7,np.random.exponential
3% resolution,50,num_ancestors,427.5,0.04263589485936265,weak 4 niche ecology,7,np.random.exponential
10% resolution,50,num_ancestors,490.0,0.22299457463153083,weak 4 niche ecology,7,np.random.exponential
3% resolution,50,colless_like_index,601.0,0.7245797902868737,4 niche ecology,7,np.random.standard_normal
33% resolution,50,colless_like_index,56.0,1.98410437411317e-08,4 niche ecology,7,np.random.standard_normal
1% resolution,50,colless_like_index,622.0,0.8810598365200165,4 niche ecology,7,np.random.standard_normal
10% resolution,50,colless_like_index,518.0,0.24867781556558077,4 niche ecology,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,621.0,0.8734489877977527,4 niche ecology,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,537.0,0.3319694831715281,4 niche ecology,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,594.0,0.6745456337061272,4 niche ecology,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,596.0,0.6887064978279134,4 niche ecology,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,487.0,0.14627417055112005,4 niche ecology,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,4 niche ecology,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,619.0,0.8582630586832802,4 niche ecology,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,246.0,0.00015729600133906394,4 niche ecology,7,np.random.standard_normal
3% resolution,50,num_ancestors,454.5,0.07728637714659209,4 niche ecology,7,np.random.standard_normal
33% resolution,50,num_ancestors,0.0,7.546683182364461e-10,4 niche ecology,7,np.random.standard_normal
1% resolution,50,num_ancestors,438.0,0.05412011336381367,4 niche ecology,7,np.random.standard_normal
10% resolution,50,num_ancestors,573.0,0.5334972155138384,4 niche ecology,7,np.random.standard_normal
10% resolution,50,colless_like_index,505.0,0.2008761306841198,8 niche ecology,7,np.random.standard_normal
1% resolution,50,colless_like_index,590.0,0.6465711850099514,8 niche ecology,7,np.random.standard_normal
3% resolution,50,colless_like_index,620.0,0.8658498321715145,8 niche ecology,7,np.random.standard_normal
33% resolution,50,colless_like_index,3.0,9.06805772149548e-10,8 niche ecology,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,626.0,0.9116062720674252,8 niche ecology,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,610.0,0.7906511428554124,8 niche ecology,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,618.0,0.8506893529466235,8 niche ecology,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,511.0,0.22203311073335785,8 niche ecology,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,347.0,0.005042948789367611,8 niche ecology,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,574.0,0.5398874509526412,8 niche ecology,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,587.0,0.6259107217420403,8 niche ecology,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,8 niche ecology,7,np.random.standard_normal
10% resolution,50,num_ancestors,108.5,3.274153134657045e-07,8 niche ecology,7,np.random.standard_normal
1% resolution,50,num_ancestors,470.0,0.10588041747818268,8 niche ecology,7,np.random.standard_normal
3% resolution,50,num_ancestors,580.5,0.5821261363226012,8 niche ecology,7,np.random.standard_normal
33% resolution,50,num_ancestors,0.0,7.543270531852816e-10,8 niche ecology,7,np.random.standard_normal
33% resolution,50,colless_like_index,169.0,6.109585409500458e-06,plain,7,np.random.standard_normal
10% resolution,50,colless_like_index,576.0,0.5527284110902966,plain,7,np.random.standard_normal
1% resolution,50,colless_like_index,597.0,0.6958284390633942,plain,7,np.random.standard_normal
3% resolution,50,colless_like_index,626.0,0.9116062720674252,plain,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,619.0,0.8582630586832802,plain,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,596.0,0.6887064978279134,plain,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,636.0,0.9884471006904338,plain,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,634.0,0.973047420887899,plain,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,plain,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,388.0,0.016018532187551015,plain,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,637.0,0.9961489139450291,plain,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,564.0,0.47800433690945443,plain,7,np.random.standard_normal
33% resolution,50,num_ancestors,0.0,7.553512643873762e-10,plain,7,np.random.standard_normal
10% resolution,50,num_ancestors,470.0,0.15629632427628382,plain,7,np.random.standard_normal
1% resolution,50,num_ancestors,309.5,0.0015429687217030068,plain,7,np.random.standard_normal
3% resolution,50,num_ancestors,278.0,0.0005189133753869685,plain,7,np.random.standard_normal
10% resolution,49,colless_like_index,342.0,0.007129305080006522,weak 4 niche ecology,7,np.random.standard_normal
1% resolution,49,colless_like_index,607.0,0.9563694064926231,weak 4 niche ecology,7,np.random.standard_normal
33% resolution,49,colless_like_index,5.0,1.5129202138873068e-09,weak 4 niche ecology,7,np.random.standard_normal
3% resolution,49,colless_like_index,533.0,0.42905491864890766,weak 4 niche ecology,7,np.random.standard_normal
10% resolution,49,mean_evolutionary_distinctiveness,585.0,0.7844300000516808,weak 4 niche ecology,7,np.random.standard_normal
1% resolution,49,mean_evolutionary_distinctiveness,601.0,0.9089255587031547,weak 4 niche ecology,7,np.random.standard_normal
33% resolution,49,mean_evolutionary_distinctiveness,514.0,0.32718064535777236,weak 4 niche ecology,7,np.random.standard_normal
3% resolution,49,mean_evolutionary_distinctiveness,585.0,0.7844300000516808,weak 4 niche ecology,7,np.random.standard_normal
10% resolution,49,mean_pairwise_distance,40.0,1.2349767731596106e-08,weak 4 niche ecology,7,np.random.standard_normal
1% resolution,49,mean_pairwise_distance,572.0,0.6870472223551314,weak 4 niche ecology,7,np.random.standard_normal
33% resolution,49,mean_pairwise_distance,0.0,1.1100954635085601e-09,weak 4 niche ecology,7,np.random.standard_normal
3% resolution,49,mean_pairwise_distance,448.0,0.10177054779297659,weak 4 niche ecology,7,np.random.standard_normal
10% resolution,49,num_ancestors,432.5,0.07335546785113833,weak 4 niche ecology,7,np.random.standard_normal
1% resolution,49,num_ancestors,388.5,0.025864825808562152,weak 4 niche ecology,7,np.random.standard_normal
33% resolution,49,num_ancestors,0.0,1.1087892528281638e-09,weak 4 niche ecology,7,np.random.standard_normal
3% resolution,49,num_ancestors,459.0,0.126769370304551,weak 4 niche ecology,7,np.random.standard_normal
