id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
411257,[410992],18143,292991.3,262126,0,4,410992
411258,[410976],18196,292991.84,262126,0,4,410976
411260,[410992],18379,292991.3,262126,0,4,410992
411262,[410533],18499,292992.66,262126,0,4,410533
411265,[410977],18904,292991.03,262126,0,4,410977
411266,[410980],18947,292989.72,262126,0,4,410980
411268,[410542],19213,292990.84,262126,0,4,410542
411279,[410976],20415,292991.84,262126,0,4,410976
411280,[410584],20531,293004.84,262126,0,5,410584
411291,[408260],21366,293002.78,262126,0,5,408260
411296,[410377],21529,293005.5,262126,0,5,410377
411310,[408462],23116,293004.5,262126,0,5,408462
411327,[410757],24536,293007.44,262126,0,5,410757
411348,[410807],26107,292987.84,262126,0,6,410807
411366,[411059],27258,292985.78,262126,0,6,411059
411378,[410839],27899,292986.56,262126,0,6,410839
411382,[410614],28193,292984.97,262126,0,6,410614
411388,[411098],28655,292986.6,262126,0,6,411098
411396,[410634],29455,292985.9,262126,0,7,410634
411398,[411110],29753,292989.78,262126,0,7,411110
411420,[410470],654,292928.44,262127,0,0,410470
411426,[411141],1362,292929.56,262127,0,0,411141
411434,[411126],2261,292929.62,262127,0,0,411126
411438,[411141],2588,292929.56,262127,0,0,411141
411445,[411126],3819,292929.62,262127,0,0,411126
411451,[409721],4680,292977.1,262127,0,1,409721
411456,[410900],5327,292977.1,262127,0,1,410900
411461,[410674],5775,292977.66,262127,0,1,410674
411468,[410925],6613,292980.72,262127,0,1,410925
411474,[410895],7022,292977.38,262127,0,1,410895
411481,[410318],7622,292977.06,262127,0,1,410318
411489,[411198],8772,292935.94,262127,0,2,411198
411490,[410929],9233,292931.8,262127,0,2,410929
411499,[411202],10396,292934.44,262127,0,2,411202
411500,[411198],10815,292935.94,262127,0,2,411198
411505,[409490],11716,292929.75,262127,0,2,409490
411507,[411202],11836,292934.44,262127,0,2,411202
411510,[410944],11935,292933.34,262127,0,2,410944
411524,[411238],13459,293018.2,262127,0,3,411238
411527,[410521],13564,293014.56,262127,0,3,410521
411532,[410963],14327,293018.0,262127,0,3,410963
411544,[410950],15401,293016.72,262127,0,3,410950
411557,[410980],17091,292990.62,262127,0,4,410980
411562,[410733],17237,292988.56,262127,0,4,410733
411569,[411262],17810,292995.8,262127,0,4,411262
411570,[410745],17906,292990.22,262127,0,4,410745
411576,[409295],18670,292991.56,262127,0,4,409295
411587,[410750],19171,292988.7,262127,0,4,410750
411593,[411268],19977,292990.9,262127,0,4,411268
411603,[411020],20801,293005.06,262127,0,5,411020
411605,[411296],20890,293008.0,262127,0,5,411296
411618,[410757],21821,293005.22,262127,0,5,410757
411645,[408260],23961,293004.56,262127,0,5,408260
411652,[409026],24477,293002.16,262127,0,5,409026
411684,[411054],26414,292990.2,262127,0,6,411054
411707,[410825],27995,292989.97,262127,0,6,410825
411710,[410801],28085,292987.78,262127,0,6,410801
411721,[408567],28689,292987.94,262127,0,7,408567
411728,[410634],29758,292988.94,262127,0,7,410634
411729,[411110],29892,292992.47,262127,0,7,411110
411730,[411112],29950,292989.66,262127,0,7,411112
411744,[411112],32718,292989.38,262127,0,7,411112
411746,[411420],128,292929.53,262128,0,0,411420
411749,[410461],634,292930.06,262128,0,0,410461
411767,[410649],2414,292929.84,262128,0,0,410649
411769,[410893],2648,292933.44,262128,0,0,410893
411771,[411420],3091,292929.53,262128,0,0,411420
411784,[410893],4056,292929.62,262128,0,0,410893
411786,[411456],4165,292979.75,262128,0,1,411456
411787,[410483],4240,292976.53,262128,0,1,410483
411829,[411461],8048,292978.7,262128,0,1,411461
411830,[410912],8176,292980.78,262128,0,1,410912
411836,[409736],8452,292932.6,262128,0,2,409736
411843,[411489],9151,292938.22,262128,0,2,411489
411845,[411499],9432,292934.34,262128,0,2,411499
411849,[410940],9916,292933.44,262128,0,2,410940
411858,[410707],11403,292932.22,262128,0,2,410707
411859,[411507],11448,292934.38,262128,0,2,411507
411864,[411510],11941,292935.16,262128,0,2,411510
411866,[410943],12029,292934.25,262128,0,2,410943
411871,[410718],12717,293018.22,262128,0,3,410718
411878,[411544],13759,293016.2,262128,0,3,411544
411879,[411238],13791,293018.34,262128,0,3,411238
411892,[411532],14983,293018.2,262128,0,3,411532
411897,[410963],15395,293018.0,262128,0,3,410963
411900,[411238],15624,293018.78,262128,0,3,411238
411905,[410342],16216,293014.75,262128,0,3,410342
411910,[411576],16633,292992.5,262128,0,4,411576
411913,[411262],16805,292995.62,262128,0,4,411262
411919,[411262],17189,292995.72,262128,0,4,411262
411924,[409624],17860,292989.4,262128,0,4,409624
411926,[410992],17900,292993.03,262128,0,4,410992
411935,[411569],18773,292996.25,262128,0,4,411569
411942,[411279],19150,292992.6,262128,0,4,411279
411962,[411258],20459,292991.03,262128,0,4,411258
411964,[407760],20506,293006.38,262128,0,5,407760
411974,[408267],20857,293009.0,262128,0,5,408267
411985,[410043],21512,293005.22,262128,0,5,410043
412010,[407800],23471,293006.97,262128,0,5,407800
412050,[411059],26035,292988.53,262128,0,6,411059
412059,[410596],26499,292989.47,262128,0,6,410596
412063,[411098],26730,292988.84,262128,0,6,411098
412064,[411710],26755,292990.44,262128,0,6,411710
412085,[411707],28173,292989.62,262128,0,6,411707
412088,[410244],28326,292988.1,262128,0,6,410244
412090,[411684],28432,292990.88,262128,0,6,411684
412111,[411729],30527,292992.66,262128,0,7,411729
412119,[407081],32072,292990.3,262128,0,7,407081
412121,[411398],32468,292992.25,262128,0,7,411398
